@relation data

@attribute id string
@attribute 11258 numeric
@attribute 7846 numeric
@attribute 5577 numeric
@attribute 8636 numeric
@attribute 11190 numeric
@attribute 85378 numeric
@attribute 984 numeric
@attribute 983 numeric
@attribute 10540 numeric
@attribute 10382 numeric
@attribute 79959 numeric
@attribute 10383 numeric
@attribute 4926 numeric
@attribute 80184 numeric
@attribute 9793 numeric
@attribute 55125 numeric
@attribute 5116 numeric
@attribute 95681 numeric
@attribute 84131 numeric
@attribute 7283 numeric
@attribute 55755 numeric
@attribute 22981 numeric
@attribute 27175 numeric
@attribute 9738 numeric
@attribute 9814 numeric
@attribute 9702 numeric
@attribute 80321 numeric
@attribute 121441 numeric
@attribute 27229 numeric
@attribute 4751 numeric
@attribute 54820 numeric
@attribute 7840 numeric
@attribute 10142 numeric
@attribute 5108 numeric
@attribute 1453 numeric
@attribute 1454 numeric
@attribute 5048 numeric
@attribute 22919 numeric
@attribute 22994 numeric
@attribute 22995 numeric
@attribute 10426 numeric
@attribute 55722 numeric
@attribute 8655 numeric
@attribute 114791 numeric
@attribute 55835 numeric
@attribute 3320 numeric
@attribute 1069 numeric
@attribute 5518 numeric
@attribute 7277 numeric
@attribute 5347 numeric
@attribute 10806 numeric
@attribute 8481 numeric
@attribute 10733 numeric
@attribute 22897 numeric
@attribute 10844 numeric
@attribute 11064 numeric
@attribute 5566 numeric
@attribute 11116 numeric
@attribute 80254 numeric
@attribute 1778 numeric
@attribute 1639 numeric
@attribute 1781 numeric
@attribute 9662 numeric
@attribute 203068 numeric
@attribute 7532 numeric
@attribute 891 numeric
@attribute 4957 numeric
@attribute 10121 numeric
@attribute 7531 numeric
@attribute 23332 numeric
@attribute 55142 numeric
@attribute Class {Control,BRCACancer}

@data
J_RR-1226,0.6676,0.6123,1.2205,0.1908,0.0775,0.4801,1.0806,-0.042,0.6471,0.1329,0.1956,1.2177,0.7796,0.2407,0.7598,0.7065,0.4343,0.1477,1.0113,0.0731,0.4948,0.0187,0.073,0.5162,0.3986,0.7639,0.3475,0.6965,0.5065,-0.0524,0.6436,0.3685,0.7436,1.6758,1.4638,0.2855,0.9366,0.9326,0.0319,0.3963,0.5007,0.1764,0.1335,0.3132,0.1036,0.5338,0.7063,0.884,1.5729,-0.0336,0.1495,0.9581,0.1117,0.2356,0.7732,0.9211,0.7915,0.3223,0.2675,1.7253,0.4685,0.2617,0.7937,0.3364,0.5264,0.2377,0.4072,1.3014,0.6502,1.0265,0.6768,BRCACancer
K_RR-3290,0.5916,0.7164,1.5643,0.7265,0.1357,0.7099,1.014,-0.0772,0.9247,0.005,0.1971,1.8085,0.9972,0.2445,0.9009,0.9461,0.5963,0.2374,1.073,0.1654,0.6514,0.0455,0.2785,0.2495,0.5294,0.598,0.2384,0.7837,0.6662,-0.0522,0.6313,0.4385,0.8565,1.1185,1.1755,0.2586,0.6436,0.951,0.236,0.2488,0.9834,0.1653,0.124,0.3504,0.2114,0.5674,0.9314,1.1173,1.5136,0.0368,0.3366,0.629,0.1418,0.3725,0.953,0.9891,1.0915,0.3407,0.4037,1.5267,0.7203,0.0787,0.3593,0.5405,0.7009,0.2238,0.609,1.3203,0.6363,0.7483,0.7118,Control
L_RR-3286,0.6503,1.0183,1.2984,0.3728,0.0971,0.6674,0.9444,-0.0837,0.7451,0.1117,0.1669,1.3662,0.9442,0.3548,0.8552,0.9206,0.4965,0.3904,0.7307,-0.0245,0.6719,-0.0269,0.1506,0.3138,0.6959,0.5587,0.2983,0.9167,0.6253,-0.0229,0.783,0.4858,0.9074,1.1076,1.0851,0.1787,0.6974,1.1276,0.0027,0.3006,0.9255,0.2343,0.0792,0.7996,0.2166,0.6657,0.6685,1.2737,0.9433,-0.0792,0.4419,0.5948,0.1815,0.3298,0.7763,1.3018,0.8905,0.4031,0.5309,1.3821,0.7858,0.3391,0.5815,0.4694,0.7021,0.2703,0.6315,1.1064,0.7609,0.8032,0.5508,Control
N_RR-3294,0.6424,0.9103,1.4053,0.568,0.0519,0.5927,0.8185,-0.0594,0.5645,0.1529,0.2031,1.5903,0.9097,0.2217,0.6782,0.6805,0.3809,0.2036,0.9802,-0.0591,0.5471,0.0456,0.1505,0.1721,0.6589,0.8385,0.3079,0.88,0.5155,-0.0447,0.8219,0.2879,0.5747,1.0732,1.3128,0.3251,0.8654,1.0437,0.1756,0.2463,0.7689,0.1242,0.1421,0.4289,0.1242,0.6674,0.8223,1.1233,1.5702,-0.0532,0.1766,0.6509,0.1432,0.2876,0.7987,0.7951,0.8556,0.2466,0.3007,1.2637,0.5392,0.0802,0.381,0.4701,0.3914,0.1706,0.4669,1.0687,0.6041,0.5999,0.7332,Control
O_RR-3285,0.5664,0.6976,1.3085,0.3774,0.0368,0.6016,0.8226,-0.0918,0.8652,0.2342,0.1062,1.4903,0.8451,0.1742,0.6445,0.7298,0.427,0.207,1.1289,0.0844,0.5445,0.0149,0.1611,0.2509,0.5286,0.6174,0.3216,0.6124,0.4445,-0.0287,0.713,0.3806,0.7171,1.2276,1.489,0.2826,0.868,0.93,0.0931,0.3028,0.8781,0.1759,0.0929,0.4511,0.0767,0.5863,0.5327,1.0656,1.2305,-0.0375,0.1571,0.5619,0.1546,0.2446,1.062,0.8567,0.9177,0.2756,0.258,1.3216,0.5556,0.2912,0.4175,0.4472,0.4855,0.2096,0.4334,1.1094,0.5921,0.7978,0.5066,Control
P_RR-3274,0.5012,0.9566,1.122,0.4683,0.1278,0.7222,0.6162,-0.0537,0.7873,0.1558,0.1957,1.2834,1.0979,0.2872,0.8128,0.8511,0.512,0.2409,1.1097,0.0635,0.6806,0.0237,0.2037,0.2984,0.6531,0.7688,0.2456,0.7603,0.5421,0.0194,0.6523,0.3141,0.5823,0.949,1.358,0.3493,0.8946,1.0168,0.1229,0.3703,0.7159,0.1259,0.1699,0.3507,0.2112,0.8595,0.6442,1.0721,1.2015,-0.0775,0.1899,0.7875,0.0939,0.3729,0.8463,1.0467,0.9815,0.2302,0.2181,1.4243,0.6384,0.0704,0.2972,0.6007,0.3939,0.1557,0.6103,1.1909,0.5545,0.5708,0.8213,Control
Q_RR-3283,0.6816,0.6285,1.4155,0.6371,0.104,0.7917,0.9513,-0.1128,0.9035,-0.0119,0.0511,1.4112,0.9752,0.2266,0.8923,0.9401,0.5513,0.2708,0.8606,0.0337,0.7139,0.0121,0.1639,0.2357,0.5276,0.5369,0.3074,0.6254,0.6016,-0.0279,0.4029,0.4456,0.7566,1.1577,1.1925,0.2578,0.6704,0.8926,0.1423,0.2504,1.0935,0.1969,0.0625,0.5692,0.1753,0.5454,0.9094,1.3129,1.3122,-0.0272,0.3564,0.4831,0.1697,0.3809,0.9818,0.9824,1.0653,0.3302,0.3347,1.7177,0.74,0.0667,0.3035,0.4266,0.6549,0.1937,0.6262,1.0309,0.7652,0.7339,0.497,Control
RR-3275,0.8519,0.5951,1.1696,0.3736,0.1347,0.7614,0.9948,-0.0376,0.9259,0.0288,0.4417,0.9683,1.0506,0.282,0.7776,1.06,0.4131,0.0607,0.8653,0.0819,0.6841,0.0591,0.166,0.5282,0.7683,1.0777,0.5328,1.131,0.5803,-0.0674,0.7607,0.4083,1.14,1.778,1.3805,0.4622,1.0662,0.8203,0.2182,0.288,1.0205,0.1495,0.0213,0.827,0.1164,0.5813,0.4642,1.1794,1.3914,0.013,0.1536,0.979,0.0846,0.2592,0.9679,1.0843,0.85,0.3677,0.4798,1.861,0.4311,0.3358,0.7394,0.4522,0.5285,0.1828,0.3173,1.3929,0.741,1.1746,0.8204,Control
RR-3281,0.5996,0.7249,1.3149,0.1704,-0.0167,0.48,0.6468,-0.1133,0.7925,0.1324,0.1021,1.3569,0.8421,0.1094,0.6416,0.6146,0.2714,0.1241,0.7575,0.1213,0.4743,0.0403,0.028,0.1734,0.3333,0.6285,0.2108,0.7025,0.5331,-0.0041,0.4337,0.1947,0.4613,0.9657,1.2483,0.1297,0.8927,0.7938,-0.0029,0.2088,0.8211,0.1132,0.1692,0.3262,0.0719,0.5453,0.7834,0.9902,1.5258,-0.0915,0.0841,0.5541,0.1507,0.131,0.8361,0.6092,0.7827,0.2071,0.2183,1.2991,0.4184,0.1424,0.1719,0.3217,0.3246,0.1416,0.2859,0.9407,0.5172,0.6171,0.7095,Control
RR-3287,0.6901,0.8663,1.27,0.5303,0.108,0.607,0.6445,-0.0586,0.9474,0.1635,0.3566,1.0304,1.0358,0.2784,0.7874,1.0386,0.5485,0.168,0.9571,0.1626,0.6639,0.0299,0.1816,0.5174,0.7216,0.9737,0.4118,1.1925,0.5623,-0.0534,0.7868,0.4917,0.952,1.5824,1.3085,0.3174,1.1496,0.9479,0.0851,0.3692,1.1453,0.1135,0.1597,0.6104,0.1651,0.5725,0.719,1.1922,1.1403,-0.0288,0.1623,0.8664,0.1515,0.3536,0.9804,1.0332,0.9068,0.3879,0.2936,1.6389,0.5475,0.3028,0.6024,0.4079,0.4496,0.1495,0.4433,1.3065,0.7484,0.8463,0.7791,BRCACancer
RR-3289,0.7379,0.9205,1.2293,0.6679,0.102,0.8026,0.9266,-0.0885,0.7639,0.1113,0.1981,1.68,0.9928,0.259,0.728,0.7243,0.5141,0.271,1.0678,0.0776,0.6006,0.0566,0.2831,0.2342,0.6821,0.6373,0.2812,0.9413,0.5602,-0.0266,0.6759,0.4965,0.7726,1.3555,1.2424,0.3835,0.8335,1.0387,0.2416,0.2637,0.8021,0.2094,0.1395,0.4873,0.1842,0.6224,0.756,1.409,1.4395,0.0094,0.2574,0.5689,0.1803,0.3615,1.0289,0.9507,0.8696,0.3394,0.2437,1.4501,0.727,0.2444,0.4805,0.6506,0.5117,0.2362,0.5974,1.25,0.5765,0.6615,0.7394,Control
RR-3299,0.5961,0.595,1.2293,0.3447,0.08,0.6195,0.657,-0.1175,0.6945,0.1459,0.3054,1.0833,1.0109,0.3988,0.7886,0.9854,0.3172,0.2116,0.6733,0.1062,0.5749,0.0283,0.1988,0.4376,0.7163,1.184,0.4689,1.0841,0.567,-0.0696,0.6003,0.5769,1.0616,1.7787,1.2144,0.2454,0.9056,0.8559,0.041,0.3416,0.8512,0.1315,0.0971,0.4651,0.133,0.5516,0.3954,1.0235,1.3346,-0.0357,0.2724,0.9079,0.097,0.1602,0.622,1.3129,0.7061,0.447,0.5715,1.3981,0.5776,0.576,0.5671,0.5194,0.4519,0.2044,0.3224,1.2749,0.5337,1.0783,0.5168,BRCACancer
T_RR-3292,0.6703,0.7179,1.2828,0.5197,0.0199,0.4277,1.0105,-0.0466,0.7734,0.165,0.177,1.521,0.8323,0.183,0.6642,0.7996,0.3907,0.1421,0.858,5e-04,0.5049,0.0557,0.0744,0.2862,0.3446,0.7176,0.2737,0.7625,0.4515,-0.0216,0.7215,0.3032,0.7306,1.1334,1.4998,0.2773,0.9687,1.1099,0.1303,0.5129,0.7147,0.1387,0.0563,0.2305,0.1325,0.6428,0.8054,0.9931,1.5144,-0.0356,0.1668,0.7498,0.1534,0.2771,0.9314,0.7751,0.967,0.2016,0.3933,1.4157,0.5153,0.1098,0.3119,0.441,0.4422,0.1828,0.4588,1.2444,0.7825,0.7048,0.6983,Control
U_RR-2236,0.8687,1.2921,1.4009,0.8359,0.1515,0.9822,1.0052,-0.0675,1.0584,0.0844,0.276,1.7736,1.2327,0.4956,0.8936,1.0233,0.601,0.3606,1.1721,0.1383,0.84,0.0154,0.2896,0.4648,0.7003,0.7572,0.2082,0.9593,0.7451,-0.0151,0.7936,0.4827,0.8888,1.1703,1.2415,0.422,0.7384,1.302,0.2201,0.3553,1.1426,0.2414,0.1145,0.5539,0.2938,0.6766,0.8284,1.5952,1.2759,0.0094,0.3938,0.6763,0.2018,0.5368,0.962,1.3627,1.0301,0.4398,0.5585,1.5664,0.8971,0.1373,0.5777,0.6173,0.7031,0.2482,0.7352,1.5462,0.776,0.8334,0.742,BRCACancer
V_RR-1455,0.7974,0.2064,0.3579,0.9576,0.3867,0.6848,0.2957,1.0047,0.8058,0.3066,0.7163,2.4721,1.2877,0.7684,1.5004,1.3716,0.6636,0.5257,1.4351,0.6405,1.0308,0.0033,0.6357,0.6733,0.6619,1.0681,0.22,1.1006,1.3011,0.6951,0.7623,0.4688,0.8127,1.5388,0.8553,0.4614,0.8296,0.8066,0.3885,1.0579,1.2211,0.4166,0.4336,0.8186,0.8358,0.919,0.9095,1.7498,1.8803,0.722,0.2159,0.9029,1.0345,0.3484,0.5678,1.3319,0.5613,0.8011,0.4257,1.1419,0.8407,0.44,0.4821,1.1243,0.738,1.463,0.846,1.0809,0.8732,0.9055,1.4982,BRCACancer
W_RR-922,0.6556,0.8041,1.389,0.7223,0.0153,0.52,0.7467,-0.0475,0.933,0.1641,0.1465,1.8807,0.7672,0.1089,0.6654,0.6619,0.3836,0.1659,0.8497,0.1061,0.3525,0.0162,0.0852,0.227,0.3554,0.4298,0.1388,0.4482,0.4805,0.0237,0.4339,0.206,0.5526,0.923,1.181,0.305,0.7456,1.1147,0.1796,0.2938,0.84,0.1677,0.1325,0.2048,0.1414,0.5082,0.8168,1.2204,1.6124,0.0316,0.2079,0.2008,0.1714,0.3078,1.0726,0.5843,1.1443,0.1588,0.2426,1.5093,0.6826,0.1899,0.1324,0.683,0.4184,0.2166,0.5154,1.5314,0.5127,0.4923,0.7987,BRCACancer
X_RR-1083,0.648,1.0499,1.3897,0.7045,0.0265,0.6089,0.8325,-0.0379,0.7687,0.2123,0.1826,1.6703,0.8784,0.1323,0.6172,0.6719,0.445,0.1545,1.0788,0.0995,0.4703,0.042,0.0824,0.2565,0.4602,0.5426,0.1266,0.5006,0.5053,-0.01,0.5783,0.2328,0.5108,1.0172,1.4016,0.3056,0.8817,1.05,0.1996,0.2382,0.9061,0.0877,0.1123,0.2434,0.1262,0.5056,0.7184,1.2462,1.4623,0.0304,0.1409,0.2458,0.1658,0.2536,1.0964,0.7933,1.019,0.1781,0.3055,1.3592,0.6802,0.3603,0.4339,0.6692,0.3322,0.1885,0.4705,1.3165,0.5988,0.6076,0.7177,BRCACancer
Y_RR-841,0.2092,1.0212,1.0081,0.1779,-0.0566,0.4341,0.6384,-0.0985,0.7049,0.1412,0.0226,1.1597,0.7137,0.0819,0.5422,0.5755,0.1665,0.1122,0.8182,-0.0355,0.4308,-0.0241,0.0563,0.0885,0.4643,0.6848,0.2006,0.907,0.2708,-0.0097,0.6768,0.0778,0.3921,1.0284,1.3111,0.303,0.786,0.9445,-0.0161,0.1528,0.4502,0.0404,0.1149,0.1611,0.0185,0.7757,0.3241,1.0013,1.202,-0.0761,0.0747,0.7124,0.0607,0.0973,0.8629,0.675,0.8549,0.1497,0.0893,1.3318,0.3395,0.1094,0.1262,0.415,0.2876,0.1706,0.3072,1.2036,0.6005,0.7096,0.4413,BRCACancer
Z_RR-778,0.7332,1.0673,1.4611,0.6154,0.1044,0.7191,1.043,-0.0167,0.9586,0.2649,0.282,1.6131,0.9585,0.1955,0.8252,0.8469,0.4858,0.1286,0.6785,0.1163,0.6345,0.0575,0.1361,0.4412,0.7924,0.7773,0.3376,1.0949,0.4874,0.0051,0.904,0.3799,0.7207,1.4958,1.4038,0.5231,0.9509,1.0225,0.2144,0.2919,0.8334,0.1724,0.1156,0.4723,0.1387,0.76,0.9261,1.2315,1.2847,0.0412,0.1157,0.7518,0.1059,0.2796,1.1839,0.8706,1.0356,0.2066,0.2418,1.8989,0.5037,0.2335,0.6212,0.5028,0.5864,0.1568,0.5098,1.5176,0.8289,0.8114,0.7735,BRCACancer
