@relation data

@attribute id string
@attribute 1003 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10411 numeric
@attribute 10451 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11069 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1432 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 2185 numeric
@attribute 23533 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 27035 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2909 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3383 numeric
@attribute 3676 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3702 numeric
@attribute 387 numeric
@attribute 394 numeric
@attribute 399 numeric
@attribute 4301 numeric
@attribute 4313 numeric
@attribute 4318 numeric
@attribute 4478 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50508 numeric
@attribute 50848 numeric
@attribute 51208 numeric
@attribute 5175 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 53842 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5747 numeric
@attribute 5781 numeric
@attribute 5829 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 60 numeric
@attribute 6093 numeric
@attribute 6300 numeric
@attribute 6387 numeric
@attribute 6494 numeric
@attribute 7070 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7294 numeric
@attribute 7408 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7412 numeric
@attribute 7414 numeric
@attribute 7430 numeric
@attribute 7852 numeric
@attribute 81 numeric
@attribute 83593 numeric
@attribute 83700 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 90952 numeric
@attribute 93408 numeric
@attribute 9475 numeric
@attribute 9564 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__I01,-0.0338,0.6107,1.4102,0.0587,0.7873,1.1434,0.0564,-0.0471,-0.0965,0.1959,-0.1095,-0.167,1.3626,0.1216,0.3751,-0.0923,2.0899,0.6696,1.4381,2.9865,1.274,1.8264,0.0721,0.2994,-0.0465,-0.123,0.0116,0.8374,1.5464,0.6584,-0.1154,-0.1016,0.8121,2.9583,2.569,1.5874,2.4244,2.3454,2.4895,0.6195,0.4303,1.5264,0.1872,-0.1801,0.0282,0.8706,-0.0095,-0.0024,2.2126,0.7268,-0.1262,-0.0271,-0.039,-0.0779,1.1928,-0.052,1.6945,1.4963,1.534,1.3436,2.1766,1.5919,0.3187,1.3493,0.7547,-0.1103,0.2478,1.1771,-0.0547,0.0335,1.0676,0.2648,0.478,1.1193,-0.0711,-0.1415,0.6699,1.7068,1.2895,1.9976,1.9997,1.3031,0.0029,-0.0477,1.212,-0.0608,1.0974,0.7015,1.1053,0.5695,1.3756,0.1609,0.4179,1.7899,1.76,2.4634,0.8899,0.8388,0.3938,0.22,0.9537,-0.0526,0.0204,-0.0924,0.0622,-0.0744,-0.1558,-0.1617,0.4824,-0.0603,0.9698,0.1013,1.3319,Control
Utah__I02,-0.0704,0.2491,0.6053,-0.0518,0.5613,1.1711,-0.0668,-0.0578,-0.3534,0.1602,-0.2359,-0.1681,1.0544,-0.0492,0.2721,6e-04,1.7839,0.5766,1.0201,2.6133,1.0014,1.1855,0.0363,0.0736,-0.211,-0.1736,0.0258,0.6769,1.018,0.4794,-0.1252,-0.2184,0.5619,2.7016,1.7173,1.19,2.0035,1.9087,2.3111,0.4417,0.5138,1.2435,0.1973,-0.2652,-0.1034,0.7562,0.0057,-0.1597,1.8592,0.3514,-0.1193,-0.0735,0.1314,-0.047,0.8633,0.011,1.2596,1.2548,1.1959,0.969,1.6254,1.073,0.1468,1.2534,0.4133,-0.1601,0.4354,0.9932,-0.2341,-0.1625,0.638,0.1212,0.309,0.7185,-0.1327,0.0279,0.5544,1.2773,0.9564,1.494,1.3968,1.0413,-0.0743,-0.0402,0.6317,-0.0696,0.9571,0.3369,1.3766,0.3116,0.8858,0.0634,-0.0574,1.0481,1.4498,2.0398,0.5751,0.7584,0.1846,0.0332,0.8119,-0.0054,-0.0564,-0.1631,0.0681,-0.1018,-0.1023,-0.1747,0.2146,-0.0141,0.7118,0.0923,1.1178,Control
Utah__I03,-0.0707,0.1348,0.5533,0.0652,0.2728,0.7519,-0.0103,-0.0429,-0.266,0.1957,-0.0804,-0.1881,0.6382,0.1494,0.1109,-0.0754,1.4257,0.2629,0.901,2.5618,0.6381,0.8242,0.0033,0.0812,-0.0387,-0.005,-0.0525,0.5738,1.2448,0.3908,-0.1001,-0.1921,0.3646,1.9685,1.7505,0.8131,1.6679,1.9537,1.8408,0.3702,0.3255,0.8529,-0.0172,-0.1023,0.0222,0.526,-0.1039,-0.0434,1.9419,0.0833,-0.1789,0.0051,0.0371,-0.09,0.7441,-0.1293,1.2939,1.0384,0.9513,0.8366,1.6436,0.8684,0.0719,0.976,0.3546,-0.1965,0.1081,0.5009,-0.1412,-0.0967,0.7095,0.0581,0.3357,0.6085,-0.0427,0.0677,0.3414,1.3258,0.5602,0.8291,1.4607,0.7505,-0.0515,-0.0061,0.6381,-0.1108,0.8445,0.393,0.9787,0.3092,0.7143,0.0844,0.0061,0.9424,1.2904,2.2849,0.5754,0.5508,0.3234,-0.0108,0.6298,-0.0439,-0.1079,-0.1091,0.1822,-0.0648,-0.1629,-0.128,0.1413,-0.1127,0.3977,0.2335,0.6868,Control
Utah__I04,-0.0304,0.1832,1.2195,0.018,0.5075,1.1324,-0.1035,-0.044,-0.0026,0.2844,-0.0332,0.0125,1.2142,0.1195,0.2647,-0.0633,1.8881,0.5756,1.4496,3.0598,1.055,1.6784,0.0589,0.2689,-0.0677,-0.0584,0.0393,0.987,1.6369,0.506,-0.0728,-0.0555,1.2704,2.3311,2.5005,1.7566,1.8481,2.6157,2.4618,0.4343,0.4617,1.12,0.1843,-0.1099,0.1697,0.6271,-0.1047,0.1256,2.958,0.8258,0.0389,0.0068,0.0062,-0.0584,1.3602,-0.0457,1.7052,1.3598,1.4174,1.5564,1.9868,1.2071,0.3609,1.6565,0.4533,-0.0245,0.177,0.6024,-0.0037,0.1044,0.9976,0.1776,0.3094,1.1388,-0.0168,-0.0308,0.3837,1.8832,0.7258,0.9261,2.0644,1.1127,0.0762,0.0727,1.4304,-0.0011,1.3164,0.5349,1.4714,0.6616,1.5248,0.1026,-0.0123,1.4123,1.4803,2.3348,0.8553,0.9284,0.6511,0.1355,1.0128,0.0121,0.0043,-0.0795,0.0122,-0.1951,-0.107,-0.1407,0.4014,-0.0531,0.7456,0.1562,0.9747,Control
Utah__I05,0.0135,0.3893,1.0343,0.0314,0.4052,0.8789,0.1089,-0.0394,-0.1598,0.2339,-0.0499,0.0187,0.9079,0.3046,0.2617,-0.0613,1.5335,0.5764,1.3188,2.9686,0.9572,1.5549,0.053,0.2617,-0.0056,-0.0116,0.0207,0.8385,1.262,0.5098,-0.0789,-0.134,1.1031,1.8482,2.1876,2.0268,1.8262,2.6818,1.9057,0.4134,0.352,0.8706,0.1276,-0.1802,0.2312,0.5036,0.0768,0.0244,2.6362,0.9877,-0.0329,0.0846,0.0736,-0.022,1.1952,-0.0692,1.642,1.0528,1.2695,1.2574,1.7467,0.8274,0.3849,1.4939,0.4728,-0.2007,0.1877,0.5744,0.0746,0.0649,0.9473,0.2061,0.3269,1.141,-0.061,0.002,0.4147,1.7783,0.6207,0.7905,1.7181,0.9315,0.018,-0.0691,1.2569,-0.1117,1.1459,0.6977,0.8821,0.7328,1.3875,0.1353,0.0348,1.4114,1.2357,2.0266,0.7503,0.7574,0.7415,-8e-04,1.0214,0.0464,-0.0162,-0.1022,0.1206,-0.1573,-0.0888,0.0173,0.4712,0.007,0.5323,0.1621,0.7146,Control
Utah__I06,-0.0878,0.1361,0.5433,0.007,0.5397,0.7337,0.0379,-0.0479,0.0629,0.3652,-0.0735,-0.0201,0.9412,0.2296,0.2585,-0.0601,1.8168,0.5231,1.3509,2.9031,0.9478,1.5616,0.0186,0.2732,-0.1486,-0.073,-0.0266,0.8326,1.5571,0.4474,-0.0979,-0.0341,0.8425,2.1448,2.3309,1.8617,1.8509,2.5638,2.0138,0.3507,0.4584,1.0337,0.1331,-0.1502,0.0908,0.4877,0.0061,0.0439,2.563,0.7101,-0.0653,0.0054,0.0493,-0.1064,1.0121,-0.0127,1.4797,1.1981,1.275,1.3159,1.9286,1.1075,0.2904,1.3447,0.4636,-0.0099,0.125,0.5377,-0.0485,0.0813,0.9859,0.0853,0.2164,1.0606,-0.026,0.0843,0.3867,1.7394,0.7037,0.9542,1.7525,1.0158,-0.0109,-0.0532,1.2409,-0.0652,1.0796,0.5433,1.3054,0.5998,1.2914,0.1196,0.0141,0.9911,1.4595,2.8904,0.7937,0.7881,0.2605,0.072,0.7442,0.0308,-0.0018,-0.0733,-0.0429,-0.1655,-0.1431,-0.0107,0.2683,-0.0402,0.6606,0.1215,0.8922,Control
Utah__I07,-0.0924,0.4884,0.674,0.0377,0.6456,1.2816,-0.0447,-0.0585,0.0205,0.1611,-0.0684,6e-04,1.3296,0.1627,0.4118,-0.0706,2.0074,0.8258,1.9058,3.0611,1.3236,1.8495,0.1267,0.3818,-0.1716,-0.1367,-0.0083,1.221,1.4508,0.675,-0.1158,-0.0349,1.4131,2.48,2.6084,2.2174,2.0135,2.6716,2.2912,0.8863,0.5257,1.3684,0.2635,-0.1699,0.7057,0.8886,-0.1544,0.0548,2.8817,1.3259,-0.1,-0.0577,-0.0214,-0.0992,1.243,-0.0329,1.9951,1.3858,1.3441,1.5385,2.0426,1.2892,0.4395,1.5563,0.7317,-0.1499,0.2808,0.8782,-0.0074,0.0757,1.0675,0.1202,0.4241,1.4503,-0.0906,-0.0273,0.7445,1.9883,0.9647,1.341,2.1817,1.2235,-0.1034,-0.0601,1.3197,-0.0751,1.2808,0.3896,1.3264,0.9739,1.6223,0.2001,-0.0469,1.1401,1.7212,2.5116,0.8696,1.0811,0.2651,0.1843,0.9279,0.0219,-0.0171,-0.1637,0.0419,-0.1547,-0.1535,-0.1408,0.1589,-0.1144,0.7104,0.0977,1.3177,Control
Utah__I08,-0.0384,0.2647,0.6272,0.0444,0.8069,1.0305,-0.0042,-0.0185,-0.1644,0.2129,-0.0514,-0.1463,1.3675,0.079,0.3383,-0.0632,2.137,0.5239,1.421,2.7509,1.172,1.5221,0.0676,0.2487,-0.0994,-0.1365,0.0118,0.9628,1.7886,0.5602,-0.1415,-0.1741,0.9638,2.6458,2.1187,1.5971,1.9841,2.3818,2.2942,0.5483,0.4512,1.3398,0.31,-0.1585,-0.0345,0.5577,-0.0877,-0.1143,2.6984,0.7445,-0.1037,0.0605,-0.0048,-0.1076,1.322,-0.0686,1.3775,1.5185,1.4918,1.3252,2.2155,1.3818,0.2098,1.3378,0.488,-0.1501,0.1581,0.6772,-0.073,-0.0486,1.1355,0.1106,0.3691,0.9788,-0.0618,-0.0797,0.569,1.5663,1.1218,1.0641,1.8202,1.1462,-0.0924,-0.0741,1.0927,-0.1528,1.0719,0.5158,1.3682,0.5725,1.2407,0.1481,-0.0408,1.0802,1.7993,2.5659,0.7774,0.843,0.3378,0.2264,0.7236,-0.0366,-0.0395,-0.1162,0.0559,-0.1187,-0.1669,-0.1407,0.2849,-0.0437,1.0477,0.0779,1.1918,Control
Utah__I09,-0.0951,0.3347,1.2604,0.0434,0.4017,1.1558,-0.006,-0.0295,-0.1979,-0.0025,-0.1334,-0.265,0.8777,0.2878,0.2351,-0.0555,1.6394,0.4406,1.4361,3.1774,0.8438,1.2966,-0.005,0.1299,-0.1884,-0.1581,0.0189,0.7629,1.3625,0.4633,-0.1262,-0.1782,0.8078,2.1409,1.9894,1.4799,2.357,2.2663,1.4794,0.4182,0.3822,0.7206,0.0987,-0.1282,-0.0344,0.4553,0.0272,-0.1978,2.5305,0.6819,-0.1389,0.0719,0.0873,-0.1052,1.2142,-0.0024,1.7451,1.0476,1.3541,0.9586,1.7335,0.9179,0.0682,1.1359,0.4311,-0.0849,0.1809,0.6358,-0.1269,-0.1113,0.6089,0.1904,0.3413,0.9167,-0.0933,0.1195,0.4423,1.3448,0.6699,1.0585,1.8491,1.039,-0.0944,-0.0089,0.7889,-0.1044,1.137,0.5171,0.6695,0.3789,1.0513,0.1047,-0.0129,1.6184,1.3557,2.108,0.7296,0.6047,0.5026,0.013,1.0565,-0.0633,-0.0565,-0.1312,0.0986,-0.1208,-0.1174,-0.1995,0.5325,-0.0856,0.68,0.1185,0.7783,Control
Utah__I10,-0.0658,0.4576,0.8525,-0.0057,0.7152,1.3503,-0.0506,-0.0551,-0.3183,0.203,0.0508,-0.0349,1.3945,0.0041,0.3669,-0.0898,2.1143,0.7265,1.4739,3.0905,1.1693,1.5567,0.0052,0.2236,-0.0706,-0.0953,0.0065,0.9515,1.661,0.6059,-0.107,-0.1714,1.0937,2.4331,2.3064,1.5946,1.9949,2.3917,2.2511,0.6349,0.588,1.3429,0.2515,-0.1195,0.082,0.6817,-0.1232,0.0176,2.6993,0.7745,-0.1642,-0.0016,0.0475,-0.1193,1.3364,-0.0806,1.6655,1.49,1.4558,1.2983,1.8964,1.3013,0.1472,1.4504,0.5655,-0.0344,0.2488,0.7654,-0.0955,-0.1673,0.8923,0.2236,0.3404,0.9998,-0.0674,-0.0856,0.694,1.6589,0.9656,1.3333,1.8209,1.3164,-0.0553,0.009,1.0616,-0.0476,1.0387,0.5853,1.369,0.6202,1.38,0.1454,-0.0308,1.3897,1.65,2.3965,0.8298,0.8261,0.3834,0.2204,0.8951,-0.0285,0.0594,-0.0722,-0.0073,-0.1843,-0.1314,-0.164,0.2902,-0.1402,0.9874,0.1672,1.2576,Control
Utah__I11,-0.0641,0.0061,0.7752,-0.0578,0.43,0.739,0.083,0.0016,-0.2601,0.2148,-0.2841,0.0162,0.8073,0.1857,0.2235,-0.0121,1.5614,0.3321,0.5916,2.6015,0.7366,0.8504,-0.0343,-0.1134,-0.3205,-0.1364,-0.0032,0.6043,1.1575,0.3317,-0.1237,-0.184,0.3558,2.2024,1.5791,1.2245,1.8119,1.941,1.7122,0.2997,0.2716,0.9121,0.2995,-0.0829,-0.0533,0.4739,0.013,-0.0075,2.4884,0.1729,-0.0592,-0.0672,0.0913,-0.0722,1.0608,0.0371,1.0899,1.0623,1.2002,0.7824,1.6612,0.998,0.0505,0.8659,0.1816,-0.1691,0.1022,0.4878,-0.195,-0.2232,0.7124,0.0117,0.2685,0.557,-0.0988,0.0522,0.4473,1.2618,0.792,0.7624,1.3979,0.6475,-0.1563,-0.1124,0.5716,-0.0668,0.8735,0.3632,0.8253,0.3032,0.7601,-0.0035,0.0732,0.8808,1.2235,2.1236,0.5545,0.7704,0.3018,0.0808,0.6423,-0.0072,-0.2109,-0.0814,0.1298,-0.0874,-0.0952,-0.172,0.1836,0.0566,0.5781,0.1289,0.5806,Control
Utah__I12,-0.0586,0.3698,0.8934,0.0015,0.482,1.1962,0.0855,-0.0127,-0.1361,0.2621,0.0283,-0.0945,0.9316,-0.0475,0.2433,-0.0721,1.7564,0.4723,1.1542,2.6781,0.851,1.2777,0.1148,0.021,-0.0421,-0.0154,0.0175,0.6106,1.4274,0.4991,-0.1189,-0.1805,0.8147,2.238,1.9055,1.3237,2.1058,2.0421,2.1702,0.4345,0.5298,1,0.1502,-0.1621,0.0458,0.5566,-0.0981,-0.1628,2.1927,0.5945,-0.098,-0.0416,0.0752,-0.0771,1.2553,-0.1041,1.3957,1.1647,1.2541,0.9554,1.7237,1.1081,0.1295,1.4115,0.3951,-0.1791,0.2029,0.5896,-0.1539,-0.106,0.8954,0.1435,0.4133,0.8882,-0.031,-0.0247,0.4696,1.5214,0.698,1.0108,1.5173,1.1305,-0.0762,-0.0192,0.8103,-0.0411,1.0104,0.5695,1.2242,0.4929,1.101,0.086,-0.076,1.3033,1.443,2.618,0.6558,0.7487,0.4397,0.016,0.9365,-0.0717,-0.0734,-0.0599,-0.028,-0.0375,-0.1725,-0.2319,0.2918,-0.1071,0.6949,0.0887,0.9083,Control
Utah__I13,-0.0901,0.3115,0.6113,-0.0025,0.5579,0.9568,-0.047,-0.0492,-0.0702,0.0996,-0.0544,-0.02,1.0639,0.2333,0.2327,-0.0789,1.8909,0.508,1.4383,3.0474,1.038,1.5477,0.0236,0.1744,-0.0725,-0.1088,0.0199,0.8178,1.4532,0.528,-0.1184,-0.0602,0.8384,2.2675,2.4556,1.7914,1.996,2.7644,2.2952,0.4326,0.4268,1.1102,0.1457,-0.1184,0.1274,0.5208,-0.0099,0.0086,2.5962,0.5723,-0.0701,0.0181,0.0594,-0.1251,1.0106,-0.0275,1.4274,1.245,1.2496,1.2926,1.9893,1.1037,0.2459,1.411,0.4569,-0.0589,0.2511,0.6391,0.0013,0.0219,1.0284,0.1054,0.3514,1.0939,0.0174,0.0249,0.4271,1.7016,0.7954,1.0841,1.5794,1.0625,0.0283,0.0326,1.1153,-0.0532,1.1572,0.5182,1.5415,0.5454,1.3665,0.0669,0.031,1.0556,1.4052,2.43,0.7796,0.7478,0.2656,0.065,0.7927,-0.0101,-0.0738,-0.1152,0.0589,-0.064,-0.1407,0.0932,0.1422,-0.0717,0.6517,0.1048,0.9418,Control
Utah__J01,-0.0808,0.1211,0.856,0.0193,0.3127,1.0545,-0.1181,-0.0822,-0.0357,0.1669,0.0205,0.0788,0.8085,0.2079,0.2452,-0.0779,1.4149,0.5149,0.9054,3.2138,0.7262,1.1312,0.0364,0.1308,0.0389,-0.0963,-0.0253,0.6947,1.1702,0.4518,-0.0567,0.0146,0.6576,2.0455,2.1031,1.5563,2.207,2.3205,1.4505,0.4052,0.3613,0.8048,0.1362,-0.0265,0.2066,0.5256,0.0732,0.0393,2.3893,0.6456,-0.0847,0.0444,0.0171,-0.1147,0.9498,-0.1205,1.549,0.9556,1.0047,0.9171,1.664,0.863,0.3464,1.0773,0.3065,-0.2159,0.1625,0.5693,0.1021,0.0071,0.5891,0.0947,0.2704,0.9242,-0.0297,0.0939,0.461,1.549,0.6343,0.9011,1.5503,0.9147,0.1429,-0.0101,0.8183,-0.1127,0.9402,0.4734,0.762,0.6776,1.1006,0.0829,0.0071,1.1599,1.0566,1.8383,0.7007,0.5695,0.3855,-0.1292,0.7725,0.0477,0.0831,-0.0637,0.2496,-0.0411,-0.1609,-0.0776,0.2572,-0.0241,0.4079,0.1782,0.6826,Control
Utah__J02,-2e-04,0.2798,0.8335,0.0312,0.353,0.9945,-0.088,-0.0431,-0.1239,0.2518,0.008,-0.0532,0.9654,0.2237,0.1915,-0.0585,1.7512,0.5053,1.2696,2.8771,0.9052,1.2182,0.0532,0.2422,-0.0978,-0.0511,0.0436,0.7853,1.2802,0.3517,-0.0922,0.0209,0.6773,2.2416,1.9698,1.0771,1.8466,2.3626,2.2609,0.4413,0.4934,1.161,0.1072,-0.1018,0.1705,0.5758,-0.0828,0.0506,2.2112,0.4636,-0.0551,0.0494,0.0167,-0.1071,1.0539,-0.0765,1.5778,1.1492,1.1259,1.128,1.6747,1.0641,0.2079,1.3514,0.3469,-0.004,0.2393,0.6224,-0.0183,0.0103,0.9219,0.1192,0.3493,0.8306,0.0234,-0.0126,0.4782,1.7667,0.6308,1.0217,1.8199,0.8615,0.0479,0.062,0.947,-0.0446,1.2671,0.6427,1.4561,0.5536,1.0859,0.0649,-0.0191,1.0204,1.3562,2.518,0.684,0.7907,0.3674,-0.068,0.8328,0.024,0.0479,-0.1355,0.008,-0.0352,-0.1411,0.0042,0.2531,-0.052,0.5115,0.1175,0.8456,Control
Utah__J03,-0.0125,0.5583,1.0259,0.0142,0.7862,1.2925,-0.0216,-0.0607,-0.0293,0.2052,-0.0311,-0.0095,1.293,0.1567,0.4211,-0.0758,2.0656,0.5939,1.4975,2.5786,1.1449,1.8667,0.0243,0.3067,-0.1599,-0.0963,0.0634,0.9156,1.8015,0.6608,-0.0708,-0.0852,0.9166,2.4075,2.4907,1.8713,2.1637,2.5055,2.5574,0.4907,0.5791,1.2695,0.3282,-0.2167,0.1506,0.6213,-0.0229,0.0725,2.3303,0.7657,-0.0619,0.0397,-0.0099,-0.0622,1.4191,0.0185,1.5688,1.4489,1.4064,1.3311,2.2633,1.1702,0.4572,1.2445,0.5726,-0.1391,0.1536,0.7177,0.0331,0.1031,1.3663,0.1865,0.3815,1.255,-0.003,-0.0347,0.5819,1.7094,0.9622,1.3422,1.8316,1.2128,0.0449,0.0199,1.2732,0.0544,1.0376,0.7252,1.1464,0.7769,1.4287,0.1622,0.0018,1.5024,1.7813,2.8298,0.9294,0.9337,0.4961,0.427,0.8798,0.0056,0.0753,-0.1052,0.0875,-0.1663,-0.0839,0.0548,0.4496,0.0512,0.981,0.1396,1.114,Control
Utah__J04,-0.0424,0.6833,0.6215,0.0521,0.6981,1.1601,-0.0713,-0.0522,-0.2733,0.3324,-0.0277,-0.0024,1.1857,0.2669,0.3464,-0.0966,1.9415,0.6031,1.4574,3.1085,1.0446,1.6268,0.0139,0.2037,-0.13,-0.0819,0.0671,0.8369,1.5637,0.5962,-0.0819,-0.113,0.9288,2.3126,2.1999,1.839,2.003,2.4568,2.1573,0.4824,0.558,1.2632,0.1608,-0.1863,0.1099,0.6447,-0.0344,-0.0424,2.5221,0.8613,-0.0137,-0.0207,0.0692,-0.0962,1.076,-0.0291,1.7788,1.2943,1.2222,1.2975,1.9687,1.2209,0.3284,1.4618,0.6021,-0.2014,0.3646,0.8653,-0.0292,0.0172,0.995,0.1399,0.4151,1.0885,0.0071,-0.0399,0.5351,1.6552,0.8669,1.4023,1.7844,1.2262,0.0264,-0.0476,1.1361,-0.0677,1.0636,0.5571,1.5031,0.7122,1.396,0.1902,-0.008,1.1856,1.5882,3.0725,0.83,0.8326,0.1432,0.0345,0.836,-0.014,0.0349,-0.1185,0.0432,-0.199,-0.1658,-0.1235,0.2247,-0.0865,0.753,0.1147,1.0457,Control
Utah__J05,-0.1376,0.2585,0.9727,-0.022,0.7574,0.9491,0.1347,-0.0284,-0.0129,0.0925,-0.1113,-0.2135,1.2344,0.3007,0.4275,-0.0636,1.7389,0.7717,1.3621,3.0208,1.1471,1.4562,-0.0374,0.2259,-0.2149,-0.1851,-0.0226,0.7959,1.0288,0.5272,-0.1434,-0.2534,0.4458,2.4052,1.8827,1.5863,2.0622,2.2092,2.0371,0.8587,0.6036,1.4038,0.2681,-0.2513,-0.0699,1.1016,-0.0061,0.0621,1.924,0.7286,-0.1643,0.0188,0.0292,-0.0469,0.9957,-0.0161,1.9376,1.1857,1.2476,1.161,1.4644,1.1001,0.0976,1.3573,0.6227,-0.0811,0.6885,1.4198,-0.1646,-0.2273,0.6564,0.1519,0.5223,1.0145,-0.1757,0.0362,0.6142,1.4162,1.1686,2.2087,1.4351,1.1488,-0.1387,-0.2313,0.8403,-0.1856,0.8168,0.2953,1.5814,0.4154,1.0684,0.1832,-0.0416,1.3897,1.4893,1.894,0.7183,0.7883,0.4318,-0.007,1.0371,-0.0233,-0.0807,-0.193,0.0893,-0.1959,-0.1449,-0.3604,0.3212,-0.0876,0.6735,0.0379,1.4988,Control
Utah__J06,-0.1701,0.4643,0.4619,-0.0088,0.7933,1.2784,0.0335,0.0138,-0.2147,0.1448,-0.2145,-0.2385,1.2211,0.0267,0.3421,-0.0253,1.9965,0.6137,1.5443,3.5725,1.1932,1.4444,0.0368,0.1184,-0.1541,-0.1202,0.0797,0.7642,1.2536,0.57,-0.1202,-0.2772,0.5787,3.1399,2.2686,1.512,2.2353,2.499,2.221,0.6834,0.4747,1.2066,0.3511,-0.1865,-0.0673,0.8109,0.1,-0.0543,2.3696,0.4356,-0.1524,-0.0305,0.0742,-0.1173,0.7921,-0.006,1.6653,1.2451,1.0886,1.0553,1.7879,1.3263,0.0276,1.3023,0.6266,-0.0906,0.3311,1.2182,-0.1845,-0.1551,0.7423,0.0259,0.4075,0.9121,-0.1277,0.0033,0.538,1.3218,1.301,1.8261,1.8194,1.1628,-0.1996,-0.0954,0.7209,-0.0946,0.8553,0.181,1.1879,0.397,1.1332,0.104,0.0322,1.074,1.5669,2.5144,0.7156,0.8108,0.0832,0.0084,0.589,-0.0238,-0.1371,-0.1658,0.1332,-0.1302,-0.062,-0.102,0.0313,-0.0559,0.7444,0.0914,1.4283,Control
Utah__J07,-0.0896,0.8002,1.3501,0.0372,0.7727,1.3821,0.0442,-0.0682,-0.0532,0.3872,-0.0627,-0.1131,1.3255,0.1134,0.4921,-0.0676,2.2586,0.8013,1.587,3.333,1.1711,1.8089,0.054,0.2297,-0.0392,-0.1084,0.0689,1.0495,1.8427,0.5728,-0.0807,-0.0842,1.4972,2.5505,2.4437,1.9192,2.3014,2.5899,2.078,0.6652,0.5975,1.2594,0.2472,-0.1546,0.2131,0.6993,-0.0333,-0.0081,2.8899,1.0698,-0.078,-0.0881,0.0553,-0.0852,1.5594,-0.0539,1.9921,1.4782,1.5951,1.3858,2.2095,1.3652,0.365,1.3374,0.6045,-0.1121,0.2718,0.8869,-0.0022,0.1273,1.0816,0.2862,0.5061,1.2361,-0.0083,0.0314,0.7343,1.6969,1.0703,1.613,2.2534,1.3491,0.044,-0.0531,1.2575,-0.0376,1.4076,0.7691,1.2275,0.9215,1.5702,0.1991,0.0519,1.7796,1.8247,2.8732,0.8878,0.9721,0.794,0.2053,1.0834,-0.0183,0.0339,-0.1103,0.059,-0.1146,-0.1453,2e-04,0.5577,-0.0531,1.0762,0.184,1.4146,Control
Utah__J08,-0.1554,0.4692,0.9433,0.0322,0.6637,1.1854,0.0506,-0.0468,-0.1642,0.1902,-0.1972,-0.1982,1.1343,0.3473,0.4094,-0.0694,1.7312,0.7337,1.6612,3.3162,1.0174,1.5558,0.037,0.2279,0.0072,-0.1102,0.0046,0.8795,1.2671,0.5423,-0.1163,-0.1701,0.8931,2.3003,2.5278,1.9922,2.146,2.5281,1.8874,0.5758,0.4616,1.0433,0.1446,-0.1521,0.0026,0.7673,-0.2074,0.0627,2.4837,0.7428,-0.1207,0.0546,0.0123,-0.0128,1.0394,0.0452,1.6959,1.1479,1.2764,1.1028,1.9518,0.9408,0.2522,1.3184,0.5959,-0.1495,0.2388,1.0081,-0.0427,-0.0206,0.938,0.1372,0.3338,1.0851,-0.1179,-0.0055,0.4883,1.6972,0.8578,1.4409,2.2689,1.129,-0.0282,-0.0138,1.0451,-0.1322,1.4295,0.4906,1.0049,0.5805,1.3835,0.132,0.0269,1.3495,1.4222,2.0358,0.8371,0.7456,0.4636,0.0748,0.8748,-0.0137,-0.0372,-0.1374,0.064,-0.1199,-0.1771,-0.0589,0.3109,-0.1612,0.6716,0.0932,1.0807,Control
