@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 4205 numeric
@attribute 2002 numeric
@attribute 54106 numeric
@attribute 9450 numeric
@attribute 4615 numeric
@attribute 6416 numeric
@attribute 3929 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 10333 numeric
@attribute 9252 numeric
@attribute 4214 numeric
@attribute 23643 numeric
@attribute 3551 numeric
@attribute 6885 numeric
@attribute 1385 numeric
@attribute 5648 numeric
@attribute 735 numeric
@attribute 929 numeric
@attribute 9641 numeric
@attribute 4791 numeric
@attribute 8411 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 731 numeric
@attribute 4792 numeric
@attribute 730 numeric
@attribute 733 numeric
@attribute 732 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 28908 numeric
@attribute 7189 numeric
@attribute 729 numeric
@attribute 11035 numeric
@attribute 727 numeric
@attribute 23118 numeric
@attribute 51295 numeric
@attribute 1849 numeric
@attribute 1848 numeric
@attribute 629 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 64145 numeric
@attribute 717 numeric
@attribute 716 numeric
@attribute 718 numeric
@attribute 713 numeric
@attribute 712 numeric
@attribute 715 numeric
@attribute 714 numeric
@attribute 51284 numeric
@attribute 10747 numeric
@attribute 51311 numeric
@attribute 148022 numeric
@attribute 1147 numeric
@attribute 257397 numeric
@attribute 59307 numeric
@attribute 4153 numeric
@attribute 51135 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 30849 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 5608 numeric
@attribute 7314 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute 7867 numeric
@attribute 3661 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 81793 numeric
@attribute 9261 numeric
@attribute 28378 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5289 numeric
@attribute 353376 numeric
@attribute 5519 numeric
@attribute 3654 numeric
@attribute 11213 numeric
@attribute 29110 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 1675 numeric
@attribute 7099 numeric
@attribute 10454 numeric
@attribute 4064 numeric
@attribute 7096 numeric
@attribute 2353 numeric
@attribute 7097 numeric
@attribute 3665 numeric
@attribute Class {Control,BRCACancer}

@data
H08,0.5324,0.8326,0.7468,0.2328,0.0501,0.3778,1.8369,0.3844,-0.055,1.0159,1.1208,1.3891,0.2685,1.7082,0.6167,0.7241,0.9057,1.3499,-0.0134,-0.0778,2.6786,0.4915,0.6632,0.4326,1.0379,0.6753,0.0375,2.7807,-0.0997,0.3439,-0.0536,0.3828,0.215,1.101,1.1028,0.0109,0.5391,-0.0659,0.6614,0.2614,1.1784,0.1337,1.0317,1.52,0.0807,1.1749,0.0714,0.5135,0.251,0.0256,-0.022,0.3796,0.2921,0.0313,0.1976,0.1665,-0.0043,2.2083,0.3637,1.064,1.1087,0.5423,-0.134,1.3507,0.6826,0.0215,-0.0852,0.346,0.8841,0.5836,0.5205,0.5002,0.2628,0.3637,0.0553,1.226,0.6828,0.5443,1.635,0.8308,1.1079,0.4349,0.0841,0.7242,0.0139,0.84,0.0725,0.3845,1.4609,1.0492,0.7935,0.2423,0.5789,0.4518,1.915,1.1765,0.7982,0.0885,0.7152,0.9633,3.1543,0.0947,1.0349,1.7808,3.7195,2.0663,0.2465,BRCACancer
H09,0.4973,0.6439,0.8284,0.1858,0.1154,0.0431,1.025,0.3687,-0.0341,0.786,1.0784,0.3195,0.3983,1.9719,0.1865,0.6574,0.8794,0.9839,0.0172,-0.1074,0.7266,0.3251,0.5362,0.1712,1.0779,0.4278,-0.0311,1.8487,-0.1601,0.3484,-0.0602,0.0622,-0.0417,0.8545,0.8257,-0.113,0.4912,-0.1376,0.3505,0.0555,1.3225,0.063,0.1937,0.013,0.0072,0.5386,-0.0086,0.5327,0.0209,0.0842,-0.0651,0.0583,-0.1179,0.073,-0.1226,0.0642,-0.1034,0.3982,0.3089,0.5152,0.804,0.3175,-0.041,0.7594,0.5452,-0.0538,-0.1218,0.2094,0.5059,0.3425,0.4354,0.2615,0.2536,0.8231,0.0368,1.0328,0.5096,0.2834,1.2553,0.5127,0.6714,0.3673,-0.1128,0.7198,-0.2252,0.8251,0.1429,0.1533,1.0449,0.5561,0.6108,0.0567,0.4194,0.3403,1.0971,0.6482,0.1632,0.047,0.518,0.4996,0.8121,0.1296,-0.0883,0.5686,1.9875,1.3141,0.0996,BRCACancer
H10,0.6731,0.5815,0.8447,0.0674,0.3427,0.3509,1.5113,0.3647,-0.1774,0.8968,1.0649,1.1607,0.2488,1.7731,0.2855,0.6826,0.8586,1.2229,0.0278,-0.1351,1.2743,0.4506,0.679,0.3316,1.1652,0.6234,0.0974,2.3991,-0.0123,0.1973,0.0503,0.1215,0.2157,0.7522,0.9313,0.2995,0.6353,-0.06,0.673,0.0668,1.1959,0.1523,0.8223,0.7863,0.0154,0.8106,-0.1224,0.6251,0.1439,-0.0619,0.0558,0.2003,0.1236,0.0222,0.013,0.2911,-0.0347,1.411,0.2178,0.7811,0.9495,0.4276,-0.2044,1.2252,0.638,-0.0194,-0.2113,0.1433,0.6513,0.5277,0.4967,0.2853,0.1769,0.3695,0.0644,1.2203,0.7096,0.2903,1.4306,0.7144,1.0234,0.4027,0.0693,0.8173,0.5007,0.9073,-0.2273,0.2994,1.3398,0.9366,0.6918,0.3099,0.5453,0.3605,1.5261,0.8543,0.6202,0.0927,0.7047,0.8171,1.9249,0.0764,0.8547,1.2588,1.3617,1.4694,0.002,BRCACancer
H11,0.7825,0.9172,0.5491,0.1995,0.2009,0.5649,1.6367,0.3278,-0.098,1.1898,1.4674,1.5286,0.2266,1.8724,0.6921,0.8882,1.0643,1.5555,0.0427,0.0095,2.7792,0.6335,0.7006,0.2648,1.2393,0.6218,0.0544,1.869,-0.1491,0.3157,0.0333,0.3948,0.1042,1.1117,0.9627,0.0762,0.6019,-0.0851,0.5565,0.1063,1.3401,0.1414,1.1582,1.3615,0.0721,0.7771,-0.0109,0.6714,0.1636,-0.0464,0.0025,0.197,0.0434,0.0489,0.1082,0.3666,0.0112,1.5571,0.2967,0.8373,0.8989,0.5606,-0.1814,1.0126,0.8583,0.0205,-0.1055,0.1798,0.5917,0.7172,0.3419,0.3633,0.1575,0.5103,0.0924,1.1109,0.796,0.1527,1.4447,0.9831,1.3451,0.4264,0.1095,0.734,0.6461,0.896,-0.0323,0.337,1.6171,1.0378,0.5431,0.3508,0.5098,0.3935,1.1883,0.8488,0.7756,0.3321,0.9791,0.9603,2.1579,0.0649,1.1417,1.7295,1.962,1.5419,0.139,BRCACancer
H12,0.781,1.0578,0.7658,0.292,0.3184,0.5013,1.7092,0.4836,-0.0648,1.5362,1.5,1.6241,0.6304,1.9265,0.9627,1.0293,1.4261,1.7201,-0.0028,-0.062,2.4275,0.857,1.0177,0.6145,1.4477,0.8724,-0.008,1.952,-0.1339,0.1815,0.0314,0.5336,0.3766,1.3247,1.3379,0.0784,0.8045,-0.0426,0.9735,0.2393,1.5043,0.2466,1.3365,1.7899,0.0745,1.0759,0.0053,0.893,0.291,-0.0449,0.1786,0.5125,0.3803,0.0675,0.2295,0.6084,-0.0385,1.7024,0.5292,1.4692,1.2847,0.8439,-0.1409,1.7051,1.1848,-0.0421,-0.0169,0.3487,0.7348,0.995,0.587,0.5029,0.362,0.6632,0.0949,1.5671,0.9571,0.5183,1.6617,1.0437,1.3185,0.5976,0.3163,1.0624,0.7345,1.0152,-0.0367,0.5935,1.7546,1.3866,0.9745,0.5018,0.8194,0.6226,1.3878,1.4402,1.0873,0.5642,1.1442,0.9308,2.4521,0.2036,1.5549,2.1519,1.8504,1.8875,0.2973,BRCACancer
I01,1.1181,0.8505,1.0518,0.2636,0.2601,0.3965,1.8215,0.6375,-0.136,1.4516,1.596,1.339,0.7007,2.1647,0.509,1.0381,1.3961,1.7536,-0.0473,-0.0648,1.5838,0.8101,1.0076,0.5585,1.4946,1.0494,-0.0092,2.1927,-0.1882,0.2768,-0.0363,0.3236,0.3747,1.3626,1.4683,0.189,0.9042,-0.0752,0.8428,0.2108,1.6013,0.2627,1.262,1.4915,0.049,1.0762,0.1876,0.6797,0.209,-0.0361,0.1874,0.3734,0.2529,0.0315,0.1406,0.3053,-0.0118,1.1912,0.509,1.2154,1.3635,1.0028,-0.1468,1.5644,1.1121,0.0082,0.0335,0.3825,0.8412,0.8638,0.5918,0.6512,0.375,0.634,0.088,1.5561,1.0045,0.5168,1.862,1.0281,1.1531,0.6024,0.4878,1.1837,1.0188,1.1919,-0.0843,0.4634,1.5752,1.29,0.9829,0.3002,0.8461,0.6243,1.4157,1.3655,0.9397,0.5607,1.1947,0.9546,1.8385,0.2166,1.4598,1.6692,1.493,1.4662,0.5263,Control
I02,0.8292,0.5894,0.8729,0.0909,0.2633,0.3308,1.3327,0.4722,-0.1121,1.0077,1.2254,1.1812,0.6092,2.0126,0.3601,0.8617,1.1357,1.3806,0.0791,-0.0846,1.0082,0.6251,0.7677,0.4182,1.3277,0.5807,0.0143,1.528,-0.1879,0.1743,0.0314,0.1658,0.1296,1.0544,1.0728,0.0754,0.598,-0.0382,0.3948,0.0745,1.5471,0.022,0.9866,1.0899,0.0922,0.5152,-0.1479,0.5989,0.1066,-0.0203,-0.065,0.2323,0.0666,0.0938,-0.1189,0.123,-0.1094,0.9139,0.3019,0.7984,0.9888,0.5828,-0.2088,1.2149,0.8406,-0.0562,-0.1625,0.2008,0.5373,0.6982,0.4661,0.2872,0.2847,0.4546,0.1344,1.3703,0.7395,0.0623,1.435,0.7124,0.9002,0.3457,0.122,1.0189,0.338,0.7791,-0.3332,0.3507,1.2121,0.9382,0.8034,0.2707,0.6152,0.3034,1.1943,0.8129,0.6654,0.1505,0.7627,0.4516,1.2662,0.1901,1.0834,1.0606,0.5965,1.0421,0.0741,Control
I03,0.4621,0.5101,0.4896,0.1561,0.0542,0.2325,1.3234,0.2946,-0.1437,0.9391,1.1077,0.9635,0.2232,1.6424,0.2955,0.6064,0.7295,1.2358,0.0298,-0.0723,1.2763,0.4846,0.7078,0.2569,0.9514,0.4447,0.0104,1.3726,-0.1946,0.3753,-0.0096,0.0495,0.137,0.6382,0.8757,0.0115,0.5092,-0.0995,0.491,0.0537,1.0603,0.059,0.8954,1.1314,0.0519,0.4769,-0.0178,0.5748,0.0903,0.0052,0.0259,0.0555,0.0994,0.0457,0.0632,0.0599,-0.0547,1.0447,0.2755,0.6827,0.764,0.6091,-0.0567,0.9162,0.6676,-0.0368,-0.0967,0.2542,0.6257,0.5148,0.2919,0.2627,0.0718,0.5215,0.0673,1.0132,0.7177,0.1951,1.2953,0.6329,0.8604,0.4166,0.0768,0.7275,0.695,0.6261,-0.0047,0.2503,1.1612,0.9648,0.5203,0.1609,0.4726,0.2902,0.6299,0.72,0.6762,0.3759,0.7907,0.872,1.2959,0.0982,1.534,1.1323,0.6993,0.7101,0.0653,Control
I04,0.6181,1.034,0.6404,0.3962,0.1892,0.4977,1.7326,0.4503,-0.2282,1.3849,1.4445,1.6599,0.3794,1.7232,0.4283,0.935,1.1943,1.6745,-0.0488,-0.0729,2.9015,0.8383,1.2341,0.5322,1.2958,1.1226,-0.0089,2.1607,-0.115,0.2862,-0.0276,0.3966,0.4755,1.2142,1.4212,0.1675,0.9215,-0.0763,0.869,0.1708,1.2134,0.3626,1.65,2.1965,0.003,1.2998,0.1456,0.6914,0.2104,-0.0417,0.096,0.138,0.1978,0.0408,0.1138,0.4243,-0.0093,1.8432,0.7442,1.2496,1.1234,1.1127,-0.1468,1.4147,1.0988,0.0125,0.1044,0.4507,0.7319,0.8312,0.4468,0.6592,0.2681,0.4728,0.096,1.4113,1.1978,0.6012,1.6412,1.0335,1.4867,0.6959,0.3136,0.9489,0.6076,0.8888,-0.0715,0.6038,1.6723,1.6468,0.8343,0.3986,0.7959,0.8147,1.1505,1.1099,1.3648,0.2151,1.2113,1.7411,2.802,0.2995,1.4794,2.0823,2.0418,1.5008,0.5064,Control
I05,0.4453,0.8071,0.495,0.3886,0.2688,0.3909,1.8684,0.3956,-0.1108,1.157,1.1726,1.3275,0.3555,1.5135,0.4999,0.7997,0.9588,1.257,-0.0114,-0.0383,2.4144,0.7771,1.1494,0.4283,1.1225,1.1334,0.0352,1.9652,-0.1212,0.2976,-0.0105,0.329,0.2618,0.9079,1.4037,0.2201,0.6067,-0.115,0.809,0.1654,1.0873,0.2912,1.4334,1.9812,-0.0562,1.131,0.1997,0.5917,0.1847,-0.048,-0.011,0.1132,0.169,0.1564,0.0273,0.3945,-0.0281,1.6147,0.6847,1.0923,0.9943,1.1127,-0.1774,1.1599,0.8043,-0.0066,0.0649,0.529,0.8363,0.6756,0.3723,0.6459,0.2129,0.3229,0.1031,1.1647,1.1647,0.4859,1.5299,0.9956,1.3567,0.7216,0.4039,0.7246,0.3442,0.8085,-0.1368,0.4423,1.2242,1.5254,0.6928,0.1983,0.6785,0.8191,1.0599,0.9964,0.9374,0.0941,1.1013,1.3618,2.3854,0.2713,1.5564,1.5249,1.368,0.8406,0.4553,Control
I06,0.7321,1.248,0.6197,0.3176,0.2483,0.4342,1.6871,0.401,-0.0897,1.2018,1.346,1.4706,0.3635,1.6614,0.4369,0.8111,1.0131,1.5294,-0.05,-0.0361,2.6992,0.6604,1.015,0.4578,1.1884,0.921,0.0115,2.2139,-0.0885,0.2754,-0.0064,0.3302,0.2196,0.9412,1.4772,0.143,0.7509,-0.0661,0.7562,0.1972,1.1946,0.2419,1.4167,2.2196,0.0335,0.9811,0.1336,0.7143,0.2009,-0.0336,0.0601,0.1003,0.0923,0.0339,0.0139,0.2354,-0.0065,1.5827,0.4084,1.0758,1.1179,1.0483,-0.1467,1.308,0.8557,-0.0133,0.0813,0.3284,0.6601,0.7549,0.367,0.5437,0.1848,0.9487,0.0631,1.2958,1.0061,0.5231,1.5878,0.9067,1.3022,0.6023,0.2453,0.8956,0.7249,0.9027,-0.0261,0.4173,1.3719,1.4526,0.7158,0.2378,0.5919,0.6587,1.0888,1.0122,1.0546,0.1799,1.0622,1.4527,2.5223,0.1557,1.3095,1.702,3.3278,1.1796,0.3957,Control
I07,0.7943,1.1725,0.8513,0.403,0.2704,0.6409,2.0933,0.514,-0.1092,1.5369,1.3846,1.8509,0.6404,2.0179,0.8706,1.181,1.2843,1.5963,-0.0134,-0.0536,2.2535,0.9293,1.4141,0.6439,1.5403,1.1175,0.0092,2.188,-0.136,0.1707,-0.0687,0.747,0.6365,1.3296,1.681,0.1627,0.8553,-0.0632,1.0579,0.3479,1.5124,0.362,1.589,2.123,0.0647,1.3872,-0.0099,0.8754,0.3434,-0.1091,0.0669,0.2415,0.289,0.1034,-0.0018,0.6076,-0.0446,2.0072,0.8026,1.3225,1.2339,1.1682,-0.3229,1.5903,1.0204,0.0207,0.0757,0.6133,0.9878,0.9719,0.6453,0.7607,0.3221,0.5339,0.114,1.4542,1.2798,0.68,1.7326,1.2355,1.4953,0.8384,0.4526,1.0294,0.7831,1.1214,-0.0229,0.6234,1.477,1.4499,0.9569,0.4226,0.7955,0.8783,1.5867,1.1986,1.0669,0.2552,1.2026,1.5325,2.4391,0.3655,1.8446,2.142,2.563,2.0168,0.4887,Control
I08,1.0451,1.148,0.669,0.2808,0.354,0.6094,1.71,0.4405,-0.1476,1.5956,1.5862,1.5171,0.4969,1.9095,0.9099,1.065,1.4112,1.7855,-0.0485,-0.0247,2.3838,0.77,0.9715,0.4538,1.4997,0.9862,0.0406,2.0745,-0.1661,0.2059,-0.0386,0.6387,0.3198,1.3675,1.3335,0.1986,0.7537,-0.1045,0.8553,0.2344,1.5024,0.2112,1.3528,1.4266,0.0162,1.0603,0.0308,0.9672,0.2719,-0.1089,0.0527,0.3698,0.3384,0.097,-0.0216,0.3681,-0.0043,1.5681,0.4453,1.1958,1.1497,0.9154,-0.1929,1.4579,1.1044,0.0236,-0.0486,0.3803,0.6214,0.9646,0.3947,0.533,0.2834,0.7272,0.0859,1.4079,0.9807,0.4193,1.5565,1.1038,1.3544,0.6685,0.2385,1.0746,1.3354,1.0454,-0.07,0.5613,1.6953,1.2806,0.7691,0.4603,0.6842,0.5939,1.2305,1.1812,1.0515,0.464,1.2426,1.3026,2.2522,0.2331,1.8907,2.0471,1.4885,1.5871,0.2545,Control
I09,0.5872,0.5767,0.6588,0.2399,0.2284,0.3699,1.5012,0.3918,-0.0358,0.9186,1.1712,1.3895,0.3345,1.3923,0.4924,0.7674,0.8584,1.2272,0.0075,-0.0754,1.9366,0.5537,0.8152,0.4615,1.0226,0.6423,0.0592,2.0245,-0.0907,0.2818,0.0027,0.3114,0.2506,0.8777,0.9694,0.2815,0.6886,-0.0549,0.8164,0.1184,1.0599,0.1173,0.8956,1.5304,0.0793,1.0964,0.0564,0.6757,0.1505,0.066,-0.0136,0.1062,-0.0662,0.0725,0.0645,0.3846,-0.0129,1.7555,0.2671,1.1086,1.0911,0.6341,-0.2399,1.4132,0.8012,0.0533,-0.1113,0.3012,0.71,0.5668,0.3756,0.3997,0.2253,0.7159,0.042,1.3093,0.9601,0.3238,1.5715,0.7565,1.0312,0.5693,0.2758,1.0357,0.3337,0.9107,-0.0425,0.4166,1.3191,1.1123,0.7282,0.3191,0.6161,0.4387,1.4334,1.1404,0.9526,0.1522,0.8124,1.2023,2.4718,0.0966,1.2401,1.6037,1.6054,1.4782,0.1449,Control
I10,0.8451,0.9503,0.8259,0.3026,0.2112,0.6353,1.6601,0.4877,-0.0178,1.4437,1.532,1.565,0.5349,1.8052,0.94,1.0274,1.3595,1.7132,-0.0541,-0.0859,2.3912,0.8172,1.1418,0.6794,1.5616,0.8532,-0.0092,2.075,-0.164,0.2265,-0.0051,0.6528,0.4876,1.3945,1.305,0.1488,0.777,-0.0382,0.9365,0.2691,1.5032,0.2827,1.3194,1.7601,0.1105,1.154,-0.0762,0.8846,0.2647,-0.008,0.2344,0.1971,-0.0057,0.0271,-0.0968,0.6321,0.0305,1.8181,0.4996,1.4124,1.2406,0.8449,-0.2834,1.6641,1.1378,-0.0325,-0.1673,0.5222,0.8078,0.9317,0.5776,0.5407,0.412,0.5172,0.0878,1.4807,0.9846,0.462,1.6695,0.9599,1.307,0.6897,0.3668,1.1558,1.0748,0.9615,-0.0174,0.7639,1.6479,1.3378,0.9415,0.4904,0.9304,0.5782,1.4719,1.3439,1.2569,0.3386,1.113,1.1711,2.3763,0.2418,1.8107,2.0635,1.3475,2.1487,0.2947,Control
I11,0.4051,0.646,0.4729,0.0538,0.151,0.3448,1.5148,0.2606,-0.0291,0.9801,1.1922,0.9,0.1867,1.4574,0.5595,0.6888,0.9104,1.1435,0.0687,-0.0449,1.9396,0.5088,0.5681,0.1338,1.103,0.5544,0.0873,1.4893,-0.1259,0.1951,0.1673,0.2524,0.1124,0.8073,0.9755,0.0865,0.428,-0.0121,0.3179,0.0123,1.1775,0.0111,0.9977,1.0016,0.0198,0.7483,-0.0624,0.53,0.0624,-0.1447,-0.0859,0.295,0.1764,0.0114,0.1009,0.1015,-0.0278,1.2146,0.2695,0.7548,0.7643,0.4932,-0.1739,0.7025,0.7546,0.0296,-0.2232,0.0948,0.5938,0.4538,0.3571,0.2333,0.1941,0.2849,0.1466,0.9525,0.6904,0.201,1.1732,0.8492,1.0478,0.2843,0.1153,0.5192,0.1918,0.747,-0.2559,0.3265,1.1387,0.912,0.4815,0.1947,0.4218,0.3199,0.9349,0.6756,0.5828,0.1071,0.883,0.9488,1.5356,0.055,1.3478,1.2173,0.5115,0.9863,-0.0283,Control
I12,0.3911,0.5959,0.5947,0.2816,0.1048,0.3897,1.4549,0.3905,0.0058,1.2139,1.2996,1.2199,0.5181,1.5744,0.7026,0.8242,1.0837,1.4127,-0.0187,-0.0449,1.9874,0.5997,0.8213,0.5279,1.2758,0.7156,0.028,1.8885,-0.2072,0.1295,-0.0136,0.2917,0.1934,0.9316,1.2155,-0.0536,0.6615,-0.121,0.5986,0.1813,1.2899,0.1891,1.1881,1.6975,0.1185,0.9594,-0.1984,0.7267,0.0322,-0.0013,-0.0164,0.1333,0.0096,0.027,0.0614,0.3373,-0.1162,1.4162,0.4022,1.1347,1.0999,0.8546,-0.2124,1.4639,0.8528,0.0116,-0.106,0.2902,0.6002,0.7597,0.4247,0.3883,0.3694,0.6425,0.0557,1.4329,0.7949,0.3777,1.5468,0.8317,1.0398,0.5005,0.3107,1.0299,0.5112,0.8274,0.0274,0.5774,1.3968,1.1367,0.8178,0.2044,0.7149,0.4061,1.118,1.1083,1.0696,0.136,0.9701,0.8617,2.1007,0.2348,1.3163,1.4699,1.0666,1.1918,0.091,Control
I13,0.5439,0.7448,0.6657,0.2896,0.1635,0.4591,1.6441,0.3987,-0.1824,1.289,1.4378,1.4616,0.3811,1.7864,0.5365,0.9289,1.1919,1.4739,-0.026,-0.05,2.1807,0.7458,0.9869,0.4305,1.2451,0.9502,-0.0295,1.9792,-0.1263,0.2182,-0.0363,0.3612,0.3418,1.0639,1.3944,0.1685,0.7635,-0.1097,0.6885,0.2128,1.2411,0.2197,1.3268,1.8133,0.0434,0.9363,0.1315,0.7709,0.1491,-0.0844,-0.0104,0.0865,0.0021,0.0741,-0.0562,0.3066,-0.0053,1.5868,0.3934,1.058,1.0495,1.0296,-0.0593,1.5285,0.8502,0.006,0.0219,0.3289,0.607,0.7113,0.3696,0.5722,0.2054,0.6056,0.0743,1.4274,1.0031,0.4631,1.6513,0.925,1.1867,0.6662,0.2982,0.9918,0.4369,0.8024,0.0693,0.4682,1.4307,1.4383,0.747,0.2897,0.7154,0.6381,1.151,1.1407,1.0904,0.2544,1.0472,1.4686,2.3168,0.2171,1.4639,1.6035,1.5396,1.4102,0.3475,Control
J01,0.3485,0.7182,0.5781,0.2617,0.0152,0.351,1.5493,0.3974,-0.1329,0.8678,1.1115,1.2118,0.3782,1.5814,0.4418,0.6067,0.8411,1.1092,-0.0514,-0.0322,1.8017,0.3733,0.8438,0.4076,0.9967,0.6713,-0.1064,1.7299,-0.0977,0.2684,-0.0822,0.1654,0.2372,0.8085,1.1911,0.2654,0.6781,-0.0908,0.4725,0.0889,0.9718,0.2603,1.1801,2.0181,-0.0111,0.8032,0.1785,0.3653,0.1007,0.0173,0.0392,0.0697,0.0968,0.0748,-0.0232,0.4232,0.0377,1.6894,0.5207,0.8008,0.766,0.6973,-0.123,0.824,0.616,-0.0201,0.0071,0.3528,0.6228,0.4908,0.4711,0.5409,0.1879,0.6217,0.0439,1.1632,0.8939,0.4375,1.5201,0.7844,1.2415,0.5118,0.2438,0.5933,0.1943,0.5776,0.0689,0.4468,1.1328,1.0335,0.5953,0.2465,0.5943,0.5888,0.9177,0.811,0.7475,0.0735,0.7596,1.1402,2.1209,0.179,1.2155,1.0914,0.981,1.1337,0.2728,Control
J02,0.5769,0.8468,0.5806,0.3624,0.2177,0.4115,1.6758,0.4179,-0.1324,1.0036,1.3215,0.922,0.4288,1.7685,0.7257,0.7842,0.9943,1.4395,-0.0231,-0.0275,1.8845,0.6283,1.0227,0.3978,1.2357,0.7313,-0.062,1.8025,-0.11,0.2904,-0.018,0.2306,0.2999,0.9654,1.2835,0.0445,0.7682,-0.1217,0.6006,0.0892,1.2246,0.2562,1.2875,1.9379,-0.0342,0.8393,0.1478,0.5841,0.0968,-0.0418,-0.0033,0.0406,0.1251,0.0153,0.0292,0.3473,0.0409,1.4116,0.5123,0.8311,1.0302,0.87,-0.0646,1.1624,0.8011,-0.0169,0.0103,0.3654,0.6709,0.6546,0.4939,0.5279,0.2188,0.5148,0.0613,1.1868,0.919,0.4671,1.5565,0.8377,1.2422,0.5291,0.3082,0.7909,0.5977,0.6928,0.1968,0.5085,1.2399,1.2059,0.6352,0.1563,0.5686,0.5033,0.8337,0.8591,0.806,0.0929,1.0185,1.0798,1.8775,0.2666,1.4169,1.468,0.8531,1.0866,0.3374,Control
J03,0.806,1.7418,0.7005,0.3964,0.2465,0.5455,1.8701,0.5198,-0.0393,1.6001,1.5824,1.3453,0.5881,1.7617,0.7355,0.9579,1.3728,1.7731,-0.046,-0.0583,2.1925,0.7547,1.0073,0.6306,1.2865,1.1942,0.0102,2.298,-0.1317,0.2991,-0.0202,0.4845,0.4464,1.293,1.6053,0.1991,0.8984,-0.0934,0.9165,0.2248,1.3067,0.345,1.57,1.3067,-0.0054,1.1646,0.1466,0.8291,0.2968,-0.0676,0.0673,0.3548,0.286,0.0731,0.1231,0.4755,0.007,1.4839,0.5983,1.316,1.3304,1.2093,-0.1342,1.5741,1.2404,0.0426,0.1031,0.5268,0.7673,0.9844,0.4857,0.7535,0.3413,0.6332,0.1195,1.4659,1.1855,0.6427,1.8046,1.2443,1.3419,0.6175,0.5102,1.1485,1.24,1.0696,-0.0339,0.6309,1.7013,1.5095,0.8441,0.3202,0.8448,0.7765,1.1462,1.3877,1.2608,0.7107,1.4216,1.447,2.0674,0.3266,1.735,1.8515,2.3187,1.237,0.4109,Control
J04,0.8638,1.1581,0.7768,0.4171,0.1477,0.5267,1.6975,0.532,-0.1103,1.3148,1.3414,1.2931,0.6119,1.9814,0.6237,0.8771,1.1691,1.5105,-0.014,-0.0267,2.1192,0.6858,1.1659,0.6686,1.4037,0.993,-0.0059,2.3754,-0.1446,0.2762,-0.0327,0.4706,0.3273,1.1857,1.4803,0.2825,0.7988,-0.1042,0.7968,0.227,1.4414,0.3304,1.3373,1.3444,0.0432,1.2147,0.0964,0.7213,0.1861,-0.0943,0.1458,0.1589,0.1482,0.0816,-0.0213,0.4375,-0.0198,1.8492,0.5393,1.222,1.1596,0.9918,-0.2345,1.5192,0.9483,-0.0265,0.0172,0.5031,0.8094,0.7783,0.4767,0.5791,0.3584,0.6487,0.0844,1.5801,1.1391,0.5244,1.8441,0.9974,1.2961,0.5937,0.249,1.1545,0.9495,0.9036,-0.0121,0.6116,1.5773,1.43,0.9692,0.2544,0.7999,0.7071,1.383,1.2584,1.2366,0.2111,1.1241,1.2268,2.3415,0.2759,1.7429,1.6634,1.4757,1.5559,0.3503,Control
J05,0.9246,0.6008,1.1694,0.181,0.2369,0.4253,1.1951,0.6566,-0.1223,1.0075,1.2321,1.5138,0.6703,2.24,0.6478,1.0414,1.1407,1.4563,-0.0089,-0.084,1.148,0.7063,0.8706,0.5535,1.4131,0.557,0.0101,1.6225,-0.1016,0.1707,-0.04,0.3361,0.2699,1.2344,1.124,0.1636,0.6708,-0.1274,0.5639,0.1942,1.5422,0.2028,0.8791,0.6927,0.0285,0.9317,-0.2098,0.6762,0.0955,-0.0687,-0.1581,0.0839,-0.0849,-8e-04,0.0109,0.3514,-0.078,1.3917,0.3709,0.9895,1.104,0.6346,-0.1875,1.2249,0.7981,0.0347,-0.2273,0.3503,0.7558,0.6275,0.7248,0.4517,0.4681,0.756,0.124,1.531,0.9246,0.278,1.8449,0.7749,1.0268,0.5061,0.12,1.1127,0.4892,0.8548,-0.1741,0.5171,1.0917,1.0762,1.0516,0.3588,0.6709,0.4667,1.7924,0.9441,0.8446,0.0732,0.8066,0.7882,1.702,0.2993,1.2719,1.086,1.6092,1.4543,0.1369,Control
