@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10105 numeric
@attribute 10319 numeric
@attribute 10454 numeric
@attribute 1147 numeric
@attribute 1234 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22798 numeric
@attribute 23118 numeric
@attribute 23533 numeric
@attribute 23643 numeric
@attribute 240 numeric
@attribute 26279 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 284217 numeric
@attribute 30814 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 331 numeric
@attribute 3312 numeric
@attribute 345611 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3654 numeric
@attribute 3655 numeric
@attribute 3688 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 391013 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 3949 numeric
@attribute 4261 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4843 numeric
@attribute 50487 numeric
@attribute 51135 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 572 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6300 numeric
@attribute 64600 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 81579 numeric
@attribute 836 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8651 numeric
@attribute 8681 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
H09,0.7845,0.4731,-0.0295,0.1296,0.5152,0.2931,0.1216,0.8545,0.3667,0.4575,-0.0221,1.3225,0.9159,0.1865,0.8513,0.2176,-0.0859,0.4265,0.8081,0.0393,-0.0542,-0.0504,0.9476,1.298,0.0365,1.5952,1.0235,0.2633,1.8209,0.0899,1.1752,0.8762,1.3025,0.1118,0.4068,-0.1078,0.4365,0.3985,0.116,0.0589,1.2779,0.5344,0.6574,-0.0376,2.1476,0.5836,-0.1608,0.0794,0.3403,0.6775,2.1274,1.789,0.651,-0.053,-0.0369,-0.0712,-0.0225,0.0761,0.2246,0.1275,-0.1066,0.231,0.6313,1.025,1.0779,1.8487,0.4278,-0.0479,0.1348,0.7594,0.9893,0.9556,0.6278,1.1904,1.4455,-0.0103,0.0232,0.0689,0.1045,-0.1027,0.5505,1.2553,0.5096,0.7198,-0.1218,0.5452,-0.0538,0.4832,0.5059,0.2536,0.1853,0.9059,0.8257,0.3159,-0.0266,0.0962,1.7055,0.9441,0.8794,1.6536,0.1461,0.0533,1.3141,0.8121,-0.0169,0.5185,0.4912,0.5648,0.2283,0.6761,0.2517,-0.2303,0.7795,0.2671,0.0255,2e-04,-0.1128,-0.3288,0.3417,0.151,0.3688,BRCACancer
H10,0.3923,0.5585,-0.0198,0.0764,0.7811,0.4429,0.0747,0.7522,0.4163,0.5222,0.0377,1.1959,0.9553,0.2855,1.3443,0.2001,0.0882,0.7794,1.2888,-0.0451,-0.0914,-0.0164,1.4942,1.8781,0.2832,2.8747,1.206,0.2791,2.8593,0.7615,1.3317,1.4281,1.9621,0.2412,0.585,-0.1001,0.4777,1.1668,0.3448,0.0718,1.6188,1.0897,0.6826,-0.3201,2.3299,0.799,-0.0395,0.1599,0.3605,0.6421,1.8718,1.4593,0.7091,-0.0766,-0.1072,-0.0388,0.1001,-0.0057,0.1997,0.2173,-0.0401,0.2557,0.9087,1.5113,1.1652,2.3991,0.6234,-0.0442,-0.0491,1.2252,0.9889,1.0011,0.7815,1.8006,1.0498,-0.0339,0.0208,0.0871,0.1355,-0.1703,0.4295,1.4306,0.7096,0.8173,-0.2113,0.638,-0.0194,0.4753,0.6513,0.1769,0.0379,0.6009,0.9313,0.2455,-0.1352,0.0585,1.5695,1.0617,0.8586,1.894,0.153,0.0666,1.4694,1.9249,0.2931,0.9031,0.6353,0.7925,0.1939,0.8525,0.1989,-0.2273,1.0632,0.2909,-0.0655,-0.009,0.0693,-0.3987,0.2345,0.329,0.348,BRCACancer
H11,0.4124,0.46,0.0051,0.0649,0.8373,0.6262,0.0305,1.1117,0.5076,0.5218,0.0028,1.3401,1.1363,0.6921,1.2174,0.275,0.0429,0.7452,1.6531,-0.0134,-0.1017,-0.0963,1.7292,2.0202,0.3804,3.2025,0.975,0.1744,3.1186,0.217,1.4655,1.2887,3.6804,0.4121,0.8695,-0.1352,0.4617,1.4237,0.0251,0.0557,2.1786,0.8882,0.8882,0.0587,2.3908,0.6572,0.081,0.1057,0.3935,0.9972,1.8997,1.8918,0.4805,-0.0223,-0.0674,-0.0657,-0.0056,0.0721,0.2878,0.1777,-0.021,0.2419,0.756,1.6367,1.2393,1.869,0.6218,-0.0226,0.0286,1.0126,1.2281,1.3293,1.0571,2.1886,1.3882,0.0716,-0.0166,0.0287,0.2998,-0.189,0.678,1.4447,0.796,0.734,-0.1055,0.8583,0.0205,0.779,0.5917,0.1575,0.1817,0.4102,0.9627,0.3023,-0.0883,0.1277,2.179,1.0235,1.0643,1.9185,0.1434,0.1259,1.5419,2.1579,-0.0702,0.8681,0.6019,0.7426,0.3759,1.1072,0.2215,-0.1642,1.2622,0.7438,0.0088,-0.0415,0.1095,0.0476,0.2915,0.3209,0.4358,BRCACancer
H12,0.4601,0.5116,-0.0078,0.2036,1.4692,1.5924,-0.0064,1.3247,0.6308,0.6749,-0.0344,1.5043,1.5404,0.9627,1.3486,0.1801,0.1018,0.9089,1.7022,0.0249,-0.0754,-0.0447,1.7838,1.8879,0.4669,2.9692,1.2044,0.1275,2.966,0.2985,1.9197,1.9044,3.0004,0.8509,0.9496,-0.0188,0.7616,1.5279,0.038,1.5798,1.9012,1.0803,1.0293,-0.0714,2.7614,0.9961,0.0368,-0.0634,0.6226,0.9593,2.248,1.7755,0.9319,-0.0332,-0.0766,-0.0676,-0.0555,0.0314,0.2163,0.1768,-0.121,0.4881,0.8854,1.7092,1.4477,1.952,0.8724,0.0146,0.0973,1.7051,1.4988,1.3728,1.3105,2.1878,1.4375,0.1798,-0.0291,-0.0131,0.3723,-0.0064,0.761,1.6617,0.9571,1.0624,-0.0169,1.1848,-0.0421,0.997,0.7348,0.362,0.1508,0.6883,1.3379,0.5653,-0.1342,-0.0389,2.5205,1.2867,1.4261,2.1529,0.0794,0.0763,1.8875,2.4521,0.5272,1.3356,0.8045,1.0298,0.3112,1.2606,0.3605,0.0013,1.3969,0.8367,0.0073,0.4488,0.3163,-0.0605,0.5135,0.4343,0.8879,BRCACancer
I01,0.4543,0.6645,0.0698,0.2166,1.2154,1.5999,0.0127,1.3626,0.6572,0.6905,-0.0834,1.6013,1.8264,0.509,1.5594,0.2056,0.0116,0.8374,1.5464,0.0393,-0.0654,-0.0694,1.783,1.9075,0.3995,2.8797,1.2834,0.0565,2.7773,0.2708,1.7592,1.7617,2.8111,0.5666,0.7648,0.0436,0.7702,1.6842,0.1069,1.3901,1.721,1.0404,1.0381,-0.002,2.9249,0.9232,0.057,-0.0304,0.6243,0.8785,2.4244,2.1297,1.1623,-0.0638,-0.0759,-0.0897,-0.0033,0.1355,0.1994,0.0526,-0.106,0.6833,1.1388,1.8215,1.4946,2.1927,1.0494,-0.0533,-0.0065,1.5644,1.4963,1.534,1.3436,2.1766,1.5919,0.3187,-0.0032,-0.0699,0.3826,-0.1293,0.6601,1.862,1.0045,1.1837,0.0335,1.1121,0.0082,1.0676,0.8412,0.375,0.2559,1.1328,1.4683,0.6289,0.0029,-0.0093,2.996,1.3907,1.3961,2.5812,0.0214,0.0335,1.4662,1.8385,0.199,1.1089,0.9042,1.0713,0.45,1.2901,0.4465,-0.0616,1.4264,0.6951,-0.0591,0.22,0.4878,0.2367,0.4416,0.6264,0.8436,Control
I02,0.6312,0.4631,-0.0318,0.1901,0.7984,0.7899,0.0039,1.0544,0.4039,0.5252,-0.0063,1.5471,1.1855,0.3601,1.1329,0.3198,0.0258,0.6769,1.018,0.0108,-0.0862,0.055,1.3271,1.6038,0.3787,2.3413,0.7982,-0.0149,2.67,0.2976,1.4731,1.8497,2.4333,0.2818,0.5812,-0.0614,0.6829,1.2158,0.0708,0.5303,1.2734,0.8382,0.8617,-0.1868,2.248,0.8204,-0.1611,0.013,0.3034,1.1766,2.0035,1.7251,0.7639,-0.0672,-0.1076,-0.0273,-0.0213,0.0039,0.2479,0.1345,-0.0219,0.3756,0.8504,1.3327,1.3277,1.528,0.5807,-0.0457,0.0882,1.2149,1.2548,1.1959,0.969,1.6254,1.073,0.1468,-0.0395,0.0292,0.2398,-0.0357,0.3602,1.435,0.7395,1.0189,-0.1625,0.8406,-0.0562,0.638,0.5373,0.2847,0.1785,1.3906,1.0728,0.491,-0.0743,0.05,1.8943,1.0484,1.1357,1.9175,0.1481,0.1197,1.0421,1.2662,0.3262,0.897,0.598,0.7166,0.3293,0.7746,0.2843,-0.0578,1.0678,0.5238,-0.0762,0.0332,0.122,0.0157,0.3175,0.4679,1.1584,Control
I03,0.2593,0.3984,0.0648,0.0982,0.6827,0.7745,0.0404,0.6382,0.4158,0.4629,-0.0041,1.0603,0.8242,0.2955,0.9825,0.2398,-0.0525,0.5738,1.2448,0.0047,-0.0136,0.0649,1.3231,1.6198,0.5829,3.1563,0.6123,0.2105,3.0402,0.3455,1.3512,1.6192,2.1659,0.222,0.586,-0.125,0.6041,1.3474,0.0065,0.712,1.264,0.6516,0.6064,-0.0601,1.8795,0.6402,0.0353,-0.0095,0.2902,0.7821,1.6679,1.4801,0.4331,-0.0905,-0.0242,-0.065,0.0613,0.1196,0.1324,0.1291,-0.1667,0.2606,0.7086,1.3234,0.9514,1.3726,0.4447,0.1341,0.1742,0.9162,1.0384,0.9513,0.8366,1.6436,0.8684,0.0719,0.1362,-0.03,0.069,-0.2066,0.3998,1.2953,0.7177,0.7275,-0.0967,0.6676,-0.0368,0.7095,0.6257,0.0718,0.2136,0.5071,0.8757,0.4187,-0.0515,0.0571,1.6467,1.0701,0.7295,1.8583,0.0547,0.0712,0.7101,1.2959,0.1627,0.6897,0.5092,0.5232,0.163,0.7803,0.2158,-0.0941,0.8066,0.3896,-0.0219,-0.0108,0.0768,-0.1483,0.1802,0.4889,0.6966,Control
I04,0.2677,0.7829,0.0931,0.2995,1.2496,1.1042,0.0292,1.2142,0.6845,0.8685,-0.031,1.2134,1.6784,0.4283,1.4561,0.2677,0.0393,0.987,1.6369,0.0014,-0.0417,-0.0238,1.8649,2.0612,0.4802,3.343,0.9299,0.2488,3.1573,0.3956,1.7896,1.6552,2.568,0.5148,0.7305,0.1247,0.7633,1.6488,0.1042,0.5503,1.8293,1.1294,0.935,0.2115,2.9695,1.0798,0.1443,-0.057,0.8147,1.1115,1.8481,1.8262,0.8006,-0.0294,-0.0536,-0.0371,-0.1408,0.1613,0.2587,0.0888,-0.0801,0.5869,1.0594,1.7326,1.2958,2.1607,1.1226,0.0262,-0.0108,1.4147,1.3598,1.4174,1.5564,1.9868,1.2071,0.3609,-0.0753,0.0247,0.3603,-0.0831,0.6529,1.6412,1.1978,0.9489,0.1044,1.0988,0.0125,0.9976,0.7319,0.2681,0.3215,0.478,1.4212,0.3911,0.0762,-0.0348,2.2295,1.2781,1.1943,2.5243,0.0594,0.0686,1.5008,2.802,0.4538,1.3463,0.9215,1.2562,0.38,0.8713,0.4002,0.047,1.073,0.92,-0.117,0.1355,0.3136,0.2014,0.6995,0.4841,1.0964,Control
I05,0.2718,0.7503,0.0703,0.2713,1.0923,0.7829,0.0809,0.9079,0.7296,0.7583,-0.0288,1.0873,1.5549,0.4999,1.6485,0.1374,0.0207,0.8385,1.262,0.0114,-0.0592,-0.1245,1.5637,1.9276,0.321,2.9214,0.8485,0.1699,3.0087,0.3324,1.5413,1.676,2.4962,0.6663,0.6891,-0.0158,0.661,1.5435,0.2154,0.5234,1.4626,1.1672,0.7997,-0.0296,2.7992,0.9242,0.1542,-0.0439,0.8191,0.7154,1.8262,1.5362,0.6219,-0.0054,-0.0773,-0.0493,-0.0408,0.1905,0.3051,0.1815,-0.0606,0.4874,0.9797,1.8684,1.1225,1.9652,1.1334,0.0714,-0.0345,1.1599,1.0528,1.2695,1.2574,1.7467,0.8274,0.3849,0.0356,0.0483,0.3343,-0.1639,0.6787,1.5299,1.1647,0.7246,0.0649,0.8043,-0.0066,0.9473,0.8363,0.2129,0.1502,0.4504,1.4037,0.4682,0.018,0.0827,1.5806,1.229,0.9588,2.4002,0.0044,0.0535,0.8406,2.3854,0.3241,1.307,0.6067,1.1967,0.3281,0.9339,0.3883,-0.1675,0.906,0.8877,-0.095,-8e-04,0.4039,0.0562,0.5567,0.7051,1.0206,Control
I06,0.289,0.7646,0.0752,0.1557,1.0758,0.8631,-0.0114,0.9412,0.6475,0.7408,-0.041,1.1946,1.5616,0.4369,1.3758,0.2317,-0.0266,0.8326,1.5571,-0.0389,-0.0586,-0.0516,1.9505,2.0027,0.6613,2.9292,0.8416,0.0831,3.26,0.8905,1.5952,1.6449,2.7888,0.5561,0.5695,0.0988,0.6117,1.4137,0.0443,0.4938,1.5665,0.9822,0.8111,0.0236,2.8387,0.7985,0.0725,0.0617,0.6587,0.9402,1.8509,1.8397,0.6445,-0.011,-0.0706,-0.0401,-0.0398,0.1642,0.1336,0.2165,-0.1067,0.4902,1.0047,1.6871,1.1884,2.2139,0.921,-0.0034,0.0757,1.308,1.1981,1.275,1.3159,1.9286,1.1075,0.2904,-0.0811,-0.0118,0.1756,-0.0775,0.7342,1.5878,1.0061,0.8956,0.0813,0.8557,-0.0133,0.9859,0.6601,0.1848,0.2127,0.4518,1.4772,0.3324,-0.0109,0.0767,1.9534,1.2302,1.0131,2.3449,0.0533,0.0823,1.1796,2.5223,0.1236,1.1129,0.7509,1.0878,0.2713,0.8638,0.4236,-0.1028,0.9956,0.7063,-0.0519,0.072,0.2453,0.1826,0.5331,0.4296,1.1526,Control
I07,0.4115,0.7864,0.0242,0.3655,1.3225,1.0726,-0.0584,1.3296,0.7932,0.8758,-0.0962,1.5124,1.8495,0.8706,1.7874,0.205,-0.0083,1.221,1.4508,-0.0083,-0.1156,-0.0628,2.1444,2.4286,0.6765,2.9971,1.4761,0.1784,3.0832,0.3464,1.7951,1.9736,2.8162,0.4828,0.9885,0.1362,0.85,1.6353,0.2776,0.8079,1.843,1.3949,1.181,0.2071,2.9935,1.3519,0.0659,-0.0673,0.8783,1.0059,2.0135,1.8528,1.0673,-0.0625,-0.1064,-0.0448,-0.0823,0.1214,0.1705,0.0395,-0.0572,0.668,1.5434,2.0933,1.5403,2.188,1.1175,-0.0631,0.0101,1.5903,1.3858,1.3441,1.5385,2.0426,1.2892,0.4395,-0.0368,-0.0343,0.4302,-0.1523,0.7971,1.7326,1.2798,1.0294,0.0757,1.0204,0.0207,1.0675,0.9878,0.3221,0.2783,0.774,1.681,0.6386,-0.1034,-0.0158,2.3324,1.3931,1.2843,2.3268,0.0331,0.1071,2.0168,2.4391,0.6284,1.6486,0.8553,1.4162,0.4352,1.0221,0.5755,-0.1919,1.401,0.9719,-0.1101,0.1843,0.4526,0.1108,0.8028,1.0622,1.2311,Control
I08,0.5478,0.5653,0.0071,0.2331,1.1958,1.1986,-0.0024,1.3675,0.5938,0.7027,-0.0841,1.5024,1.5221,0.9099,1.3097,0.1068,0.0118,0.9628,1.7886,0.0045,-0.0896,-0.0327,2.086,2.3176,0.569,3.1001,1.2583,0.3328,3.1685,0.2491,1.6033,1.7038,3.0764,0.5252,1.0678,0.0286,0.6699,1.5357,0.2856,1.2038,2.0947,0.8402,1.065,0.1367,2.5504,0.9044,0.0969,-0.0677,0.5939,1.0627,1.9841,1.8992,0.713,-0.0143,-0.0906,-0.0423,-0.0231,0.092,0.2155,0.1408,-0.0982,0.3324,1.0948,1.71,1.4997,2.0745,0.9862,0.0152,0.0083,1.4579,1.5185,1.4918,1.3252,2.2155,1.3818,0.2098,-0.0132,-0.0056,0.4551,-0.0539,0.7506,1.5565,0.9807,1.0746,-0.0486,1.1044,0.0236,1.1355,0.6214,0.2834,0.2246,0.6085,1.3335,0.4392,-0.0924,-0.0311,2.3024,1.2687,1.4112,2.176,0.1503,0.0995,1.5871,2.2522,0.3183,1.1685,0.7537,1.0204,0.406,1.3015,0.4508,0.0199,1.3958,0.9402,-0.0531,0.2264,0.2385,0.0738,0.5566,0.7048,0.9801,Control
I09,0.3387,0.6465,0.0069,0.0966,1.1086,0.4568,0.0459,0.8777,0.5645,0.5983,-0.0273,1.0599,1.2966,0.4924,1.3246,0.0915,0.0189,0.7629,1.3625,0.0382,-0.076,0.0402,1.5944,2.0216,0.2687,2.6085,0.8506,0.1487,2.8052,0.2221,1.6486,1.5278,2.5068,0.5897,0.6879,0.0633,0.519,1.3299,0.1466,0.686,1.6071,1.0438,0.7674,0.0503,2.6297,0.8091,-0.0315,-0.0164,0.4387,0.6552,2.357,1.4778,0.781,-0.067,-0.0944,-0.0322,-0.0041,0.0359,0.2628,0.2115,-0.1055,0.2886,0.9381,1.5012,1.0226,2.0245,0.6423,-0.0058,0.0189,1.4132,1.0476,1.3541,0.9586,1.7335,0.9179,0.0682,-0.0347,0.0524,0.3388,-0.1607,0.4881,1.5715,0.9601,1.0357,-0.1113,0.8012,0.0533,0.6089,0.71,0.2253,0.2397,0.4896,0.9694,0.4231,-0.0944,0.053,1.6659,1.201,0.8584,2.2805,0.1516,0.0478,1.4782,2.4718,0.2846,1.112,0.6886,0.9742,0.2533,0.8337,0.3414,-0.2117,0.9951,0.7873,-0.1389,0.013,0.2758,-0.1055,0.3986,0.3969,1.1584,Control
I10,0.4235,0.6819,-0.0252,0.2418,1.4124,1.1491,0.0376,1.3945,0.6407,0.7582,-0.0461,1.5032,1.5567,0.94,1.5078,0.0335,0.0065,0.9515,1.661,0.0478,-0.0681,-0.0397,2.0284,2.2776,0.5675,3.0229,1.2566,0.1082,2.9672,0.8598,1.8421,1.9767,3.1431,0.761,0.8842,-0.0113,0.8915,1.5812,-0.2007,1.509,2.3385,1.216,1.0274,0.1417,2.5355,1.0696,0.2326,0.0189,0.5782,1.1073,1.9949,1.7437,1.1299,-0.0808,-0.0588,-0.0789,-0.0283,0.0937,0.221,0.0682,-0.0813,0.6916,1.286,1.6601,1.5616,2.075,0.8532,-0.0336,0.0165,1.6641,1.49,1.4558,1.2983,1.8964,1.3013,0.1472,-0.0266,-0.1118,0.5379,-0.0538,0.5163,1.6695,0.9846,1.1558,-0.1673,1.1378,-0.0325,0.8923,0.8078,0.412,0.2249,0.9298,1.305,0.5887,-0.0553,0.0436,2.5565,1.2961,1.3595,2.25,0.1075,0.1194,2.1487,2.3763,0.4822,1.3078,0.777,1.1332,0.3965,1.2308,0.441,-0.0324,1.4011,0.7947,-0.043,0.2204,0.3668,0.0207,0.5811,0.7625,1.1449,Control
I11,0.409,0.5484,-0.0385,0.055,0.7548,1.006,0.0639,0.8073,0.3429,0.3661,0.0432,1.1775,0.8504,0.5595,0.9509,0.2504,-0.0032,0.6043,1.1575,-0.0482,-0.0565,0.0826,1.2685,1.2738,0.2073,2.8993,0.7011,0.1467,2.835,0.7063,1.2698,1.3855,2.7713,0.7789,0.5203,-0.1919,0.4075,1.0656,0.0205,0.5334,1.5538,0.7672,0.6888,0.0052,1.9226,0.7324,-0.0557,0.0663,0.3199,0.6803,1.8119,1.4522,0.4217,-0.0497,-0.1077,-0.0146,-0.0873,-0.0079,0.2388,0.2029,-0.055,0.3042,0.4077,1.5148,1.103,1.4893,0.5544,0.0213,0.0794,0.7025,1.0623,1.2002,0.7824,1.6612,0.998,0.0505,-0.0797,-0.0281,0.2381,0.0858,0.0946,1.1732,0.6904,0.5192,-0.2232,0.7546,0.0296,0.7124,0.5938,0.1941,0.1725,0.5312,0.9755,0.4431,-0.1563,0.1219,1.9811,0.8942,0.9104,1.9494,0.1891,-0.0062,0.9863,1.5356,0.304,0.7164,0.428,0.4615,0.2596,0.7211,0.023,0.0777,0.958,0.6024,-0.0514,0.0808,0.1153,-0.1921,0.1634,0.1591,0.6154,Control
I12,0.3473,0.5025,-0.0157,0.2348,1.1347,0.7526,0.0217,0.9316,0.4749,0.6496,-0.0237,1.2899,1.2777,0.7026,1.1667,0.1659,0.0175,0.6106,1.4274,0.103,-0.0579,-0.0028,1.3373,1.4084,0.2693,2.6946,0.8256,0.0037,2.4427,0.1484,1.823,1.979,2.7195,0.3941,0.7387,-0.0155,0.7474,1.4406,0.2155,1.1092,1.7985,0.8885,0.8242,-0.1041,2.4637,0.859,0.0579,0.0603,0.4061,1.1671,2.1058,1.623,0.7204,-0.0885,-0.0848,-0.0588,-0.0384,0.0259,0.2259,0.1194,-0.0516,0.3309,0.6432,1.4549,1.2758,1.8885,0.7156,0.0257,0.0911,1.4639,1.1647,1.2541,0.9554,1.7237,1.1081,0.1295,0.0994,-0.0283,0.2391,-0.1708,0.4113,1.5468,0.7949,1.0299,-0.106,0.8528,0.0116,0.8954,0.6002,0.3694,0.3171,0.6576,1.2155,0.4117,-0.0762,0.1404,1.7371,1.1241,1.0837,2.2167,0.1343,0.0509,1.1918,2.1007,0.3041,1.0792,0.6615,0.8473,0.313,0.9069,0.3511,0.0407,1.1084,0.7201,0.0198,0.016,0.3107,-0.1867,0.4642,0.339,1.4097,Control
I13,0.4148,0.6233,0.0337,0.2171,1.058,0.4752,-0.0054,1.0639,0.6676,0.7393,-0.0316,1.2411,1.5477,0.5365,1.3517,0.1705,0.0199,0.8178,1.4532,-0.0073,-0.0808,0.0094,1.6494,1.8161,0.4067,3.0027,1.0978,0.0701,3.1531,0.1633,1.6911,1.7701,2.768,0.3102,0.8255,0.0455,0.7038,1.4728,0.1968,0.8306,1.551,1.0523,0.9289,-0.0775,2.7689,0.9084,0.0731,0.0139,0.6381,1.0801,1.996,1.8088,0.7537,-0.0204,-0.0751,-0.0661,-0.0351,0.1179,0.3678,0.0861,-0.0665,0.3722,0.9234,1.6441,1.2451,1.9792,0.9502,-0.001,0.0432,1.5285,1.245,1.2496,1.2926,1.9893,1.1037,0.2459,-0.0462,-0.0221,0.2624,-0.0941,0.6858,1.6513,1.0031,0.9918,0.0219,0.8502,0.006,1.0284,0.607,0.2054,0.18,0.7961,1.3944,0.3889,0.0283,0.0081,2.1938,1.3063,1.1919,2.2311,0.0498,0.0519,1.4102,2.3168,0.136,1.2459,0.7635,1.0271,0.2656,1.0945,0.3557,-0.1592,1.0968,0.6871,-0.0129,0.065,0.2982,-0.0016,0.6043,0.4578,0.8918,Control
J01,0.282,0.6512,0.0619,0.179,0.8008,1.2414,0.0426,0.8085,0.5666,0.5836,-0.1059,0.9718,1.1312,0.4418,1.1422,0.1818,-0.0253,0.6947,1.1702,0.0039,-0.0151,-0.1589,1.341,1.4702,0.1596,3.2054,0.8535,-0.0058,3.5258,1.4467,1.4122,1.4923,2.419,0.4985,0.6091,0.0979,0.7124,1.629,0.3317,0.6392,1.4798,0.9906,0.6067,0.008,2.4102,0.9105,-0.0628,-3e-04,0.5888,0.5785,2.207,1.4875,0.7036,-0.0438,-0.0278,-0.0548,-0.1174,0.1988,0.1074,0.0295,-0.062,0.2837,0.6314,1.5493,0.9967,1.7299,0.6713,0.0267,-0.0315,0.824,0.9556,1.0047,0.9171,1.664,0.863,0.3464,-0.005,0.0124,0.1805,-0.1376,0.5756,1.5201,0.8939,0.5933,0.0071,0.616,-0.0201,0.5891,0.6228,0.1879,0.2965,0.485,1.1911,0.3567,0.1429,0.0151,1.7434,1.1177,0.8411,2.4994,0.0477,0.0416,1.1337,2.1209,0.2941,1.1289,0.6781,0.7527,0.2236,0.792,0.1651,0.0534,0.856,0.4925,-0.1123,-0.1292,0.2438,0.0523,0.2371,0.1803,0.8614,Control
J02,0.3286,0.548,0.088,0.2666,0.8311,0.5737,0.006,0.9654,0.5798,0.684,-0.0318,1.2246,1.2182,0.7257,1.2212,0.3117,0.0436,0.7853,1.2802,-0.0267,-0.0475,0.0028,1.6671,1.8301,0.4777,3.5539,0.6796,-0.0318,3.1621,0.3696,1.5323,1.9577,1.9626,0.3669,0.6862,0.0636,0.8616,2.0067,0.2362,0.3325,1.428,0.8906,0.7842,0.0048,2.6428,0.9605,-0.0206,-0.0539,0.5033,0.9696,1.8466,1.6928,0.5813,-0.0428,-0.0627,-0.0563,-0.077,0.1562,0.1297,0.0144,-0.0729,0.257,0.8849,1.6758,1.2357,1.8025,0.7313,0.0389,-0.0071,1.1624,1.1492,1.1259,1.128,1.6747,1.0641,0.2079,-0.0662,0.0253,0.1935,-0.1372,0.6792,1.5565,0.919,0.7909,0.0103,0.8011,-0.0169,0.9219,0.6709,0.2188,0.263,0.724,1.2835,0.2639,0.0479,-0.0693,1.6187,1.1611,0.9943,2.3976,0.0769,0.0262,1.0866,1.8775,0.3689,1.0164,0.7682,0.8829,0.3949,0.8136,0.277,-0.0747,1.0109,0.4958,-0.0776,-0.068,0.3082,0.244,0.4856,0.4908,1.247,Control
J03,0.4113,0.8998,0.0292,0.3266,1.316,0.9128,0.0158,1.293,0.7875,0.8075,-0.0772,1.3067,1.8667,0.7355,1.327,0.2785,0.0634,0.9156,1.8015,0.0709,-0.0743,0.0225,1.9778,2.0324,0.8111,3.0862,1.1537,0.0531,3.097,0.316,1.8221,1.6976,2.5947,0.5558,1.0025,0.1104,0.7785,1.7163,0.1141,2.1089,1.7909,0.9923,0.9579,0.0508,2.7536,0.919,0.101,-0.0159,0.7765,0.929,2.1637,1.8917,0.8357,-0.0393,-0.0732,-0.0527,0.0526,0.1608,0.2599,0.0914,-0.0885,0.8052,1.0468,1.8701,1.2865,2.298,1.1942,0.0172,-0.0198,1.5741,1.4489,1.4064,1.3311,2.2633,1.1702,0.4572,-0.0154,0.0087,0.522,-0.1135,0.8606,1.8046,1.1855,1.1485,0.1031,1.2404,0.0426,1.3663,0.7673,0.3413,0.3828,0.5218,1.6053,0.5839,0.0449,-0.0158,2.1221,1.3907,1.3728,2.6533,0.0876,0.129,1.237,2.0674,0.2639,1.1908,0.8984,1.0186,0.3975,1.3026,0.4976,-0.1628,1.2502,1.0055,0.0299,0.427,0.5102,0.2206,0.4995,0.6475,0.8401,Control
